Enzyme ID	Enzyme Name	Gene Count	
EC:1.17.7.1	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin).	10	
EC:1.18.1.1	Rubredoxin--NAD(+) reductase.	1	
EC:1.18.1.2	Ferredoxin--NADP(+) reductase.	6	
EC:1.18.6.1	Nitrogenase.	6	
EC:1.2.1.11	Aspartate-semialdehyde dehydrogenase.	9	
EC:1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).	8	
EC:1.2.1.19	Aminobutyraldehyde dehydrogenase.	1	
EC:1.2.1.2	Formate dehydrogenase.	7	
EC:1.2.1.3	Aldehyde dehydrogenase (NAD(+)).	6	
EC:1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase.	8	
EC:1.2.1.41	Glutamate-5-semialdehyde dehydrogenase.	13	
EC:1.2.1.59	Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating).	1	
EC:1.2.1.70	Glutamyl-tRNA reductase.	5	
EC:1.2.1.87	Propanal dehydrogenase (CoA-propanoylating).	4	
EC:1.2.7.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors. With an iron-sulfur protein as acceptor.	18	
EC:1.2.7.1	Pyruvate synthase.	15	
EC:1.2.7.3	2-oxoglutarate synthase.	4	
EC:1.2.7.4	Carbon-monoxide dehydrogenase (ferredoxin).	3	
EC:1.2.7.8	Indolepyruvate ferredoxin oxidoreductase.	13	
EC:1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).	3	
EC:1.2.99.5	Formylmethanofuran dehydrogenase.	7	
EC:1.2.99.7	Aldehyde dehydrogenase (FAD-independent).	2	
EC:1.20.4.1	Arsenate reductase (glutaredoxin).	8	
EC:1.21.4.1	D-proline reductase (dithiol).	3	
EC:1.21.4.2	Glycine reductase.	3	
EC:1.21.4.4	Betaine reductase.	1	
EC:1.3.1.-	Oxidoreductases. Acting on the CH-CH group of donors. With NAD(+) or NADP(+) as acceptor.	7	
EC:1.3.1.1	Dihydrouracil dehydrogenase (NAD(+)).	2	
EC:1.3.1.106	Cobalt-precorrin-6A reductase.	2	
EC:1.3.1.12	Prephenate dehydrogenase.	12	
EC:1.3.1.14	Dihydroorotate dehydrogenase (NAD(+)).	12	
EC:1.3.1.31	2-enoate reductase.	3	
EC:1.3.1.74	2-alkenal reductase (NAD(P)(+)).	1	
EC:1.3.1.76	Precorrin-2 dehydrogenase.	5	
EC:1.3.1.98	UDP-N-acetylmuramate dehydrogenase.	13	
EC:1.3.5.1	Succinate dehydrogenase (quinone).	10	
EC:1.3.5.3	Protoporphyrinogen IX dehydrogenase (menaquinone).	1	
EC:1.3.5.4	Fumarate reductase (quinol).	4	
EC:1.3.8.1	Short-chain acyl-CoA dehydrogenase.	12	
EC:1.3.98.1	Dihydroorotate oxidase (fumarate).	1	
EC:1.3.99.22	Coproporphyrinogen dehydrogenase.	22	
EC:1.4.1.1	Alanine dehydrogenase.	1	
EC:1.4.1.13	Glutamate synthase (NADPH).	18	
EC:1.4.1.16	Diaminopimelate dehydrogenase.	4	
EC:1.4.1.21	Aspartate dehydrogenase.	2	
EC:1.4.1.4	Glutamate dehydrogenase (NADP(+)).	6	
EC:1.4.3.16	L-aspartate oxidase.	9	
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring).	1	
EC:1.4.7.1	Glutamate synthase (ferredoxin).	18	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	10	
EC:1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H).	6	
EC:1.5.1.3	Dihydrofolate reductase.	7	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	6	
EC:1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming).	3	
EC:1.5.3.1	Sarcosine oxidase.	2	
EC:1.5.5.-	Oxidoreductases. Acting on the CH-NH group of donors. With a quinone or similar compound as acceptor.	2	
EC:1.5.98.1	Methylenetetrahydromethanopterin dehydrogenase.	1	
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase.	1	
EC:1.6.3.3	NADH oxidase (H(2)O(2)-forming).	1	
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating).	6	
EC:1.6.99.3	NADH dehydrogenase.	2	
EC:1.7.1.13	PreQ(1) synthase.	2	
EC:1.7.2.3	Trimethylamine-N-oxide reductase (cytochrome c).	1	
EC:1.7.7.1	Ferredoxin--nitrite reductase.	2	
EC:1.7.99.1	Hydroxylamine reductase.	15	
EC:1.7.99.4	Nitrate reductase.	4	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	3	
EC:1.8.1.8	Protein-disulfide reductase.	1	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	18	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	4	
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).	1	
EC:1.8.5.3	Dimethylsulfoxide reductase.	1	
EC:1.8.98.1	CoB--CoM heterodisulfide reductase.	13	
EC:1.8.99.2	Adenylyl-sulfate reductase.	16	
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.	30	
EC:1.97.1.9	Selenate reductase.	4	
EC:2.-	Transferases.	17	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	29	
EC:2.1.1.10	Homocysteine S-methyltransferase.	2	
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase.	9	
EC:2.1.1.13	Methionine synthase.	19	
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase.	5	
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase.	9	
EC:2.1.1.132	Precorrin-6B C(5,15)-methyltransferase (decarboxylating).	10	
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase.	7	
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	7	
EC:2.1.1.148	Thymidylate synthase (FAD).	5	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	1	
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase.	12	
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase.	3	
EC:2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase.	2	
EC:2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase.	5	
EC:2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase.	6	
EC:2.1.1.178	16S rRNA (cytosine(1407)-C(5))-methyltransferase.	1	
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase.	17	
EC:2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase.	5	
EC:2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase.	2	
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase.	18	
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase.	7	
EC:2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase.	10	
EC:2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase.	6	
EC:2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase.	9	
EC:2.1.1.196	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating).	1	
EC:2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase.	8	
EC:2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase.	12	
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase.	2	
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase.	9	
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase.	1	
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase.	1	
EC:2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase.	3	
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase.	4	
EC:2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase.	3	
EC:2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase.	13	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	6	
EC:2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase.	1	
EC:2.1.1.245	5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein Co-methyltransferase.	1	
EC:2.1.1.246	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase.	2	
EC:2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase.	2	
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase.	1	
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase.	4	
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase.	44	
EC:2.1.1.45	Thymidylate synthase.	5	
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.	7	
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).	38	
EC:2.1.1.74	Methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing).	4	
EC:2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase.	2	
EC:2.1.1.86	Tetrahydromethanopterin S-methyltransferase.	10	
EC:2.1.1.90	Methanol--corrinoid protein Co-methyltransferase.	2	
EC:2.1.1.98	Diphthine synthase.	1	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	9	
EC:2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.	3	
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase.	7	
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	14	
EC:2.1.2.9	Methionyl-tRNA formyltransferase.	4	
EC:2.1.3.2	Aspartate carbamoyltransferase.	7	
EC:2.1.3.3	Ornithine carbamoyltransferase.	10	
EC:2.1.3.6	Putrescine carbamoyltransferase.	1	
EC:2.10.1.1	Molybdopterin molybdotransferase.	7	
EC:2.2.1.1	Transketolase.	29	
EC:2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase.	1	
EC:2.2.1.2	Transaldolase.	5	
EC:2.2.1.6	Acetolactate synthase.	29	
EC:2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase.	21	
EC:2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase.	3	
EC:2.3.1.-	Transferases. Acyltransferases. Transferring groups other than amino-acyl groups.	17	
EC:2.3.1.1	Amino-acid N-acetyltransferase.	12	
EC:2.3.1.101	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase.	1	
EC:2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase.	1	
EC:2.3.1.118	N-hydroxyarylamine O-acetyltransferase.	1	
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	13	
EC:2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase.	14	
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase.	3	
EC:2.3.1.169	CO-methylating acetyl-CoA synthase.	4	
EC:2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II.	20	
EC:2.3.1.18	Galactoside O-acetyltransferase.	1	
EC:2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III.	5	
EC:2.3.1.182	(R)-citramalate synthase.	1	
EC:2.3.1.183	Phosphinothricin acetyltransferase.	7	
EC:2.3.1.19	Phosphate butyryltransferase.	1	
EC:2.3.1.28	Chloramphenicol O-acetyltransferase.	7	
EC:2.3.1.30	Serine O-acetyltransferase.	10	
EC:2.3.1.31	Homoserine O-acetyltransferase.	2	
EC:2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase.	12	
EC:2.3.1.46	Homoserine O-succinyltransferase.	8	
EC:2.3.1.48	Histone acetyltransferase.	4	
EC:2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.	11	
EC:2.3.1.54	Formate C-acetyltransferase.	29	
EC:2.3.1.57	Diamine N-acetyltransferase.	2	
EC:2.3.1.79	Maltose O-acetyltransferase.	5	
EC:2.3.1.8	Phosphate acetyltransferase.	3	
EC:2.3.1.81	Aminoglycoside N(3)-acetyltransferase.	1	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	2	
EC:2.3.3.1	Citrate (Si)-synthase.	15	
EC:2.3.3.10	Hydroxymethylglutaryl-CoA synthase.	2	
EC:2.3.3.13	2-isopropylmalate synthase.	11	
EC:2.4.-	Transferases. Glycosyltransferases.	3	
EC:2.4.1.-	Transferases. Glycosyltransferases. Hexosyltransferases.	28	
EC:2.4.1.1	Glycogen phosphorylase.	27	
EC:2.4.1.129	Peptidoglycan glycosyltransferase.	7	
EC:2.4.1.157	1,2-diacylglycerol 3-glucosyltransferase.	4	
EC:2.4.1.18	1,4-alpha-glucan branching enzyme.	21	
EC:2.4.1.187	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D- mannosaminyltransferase.	1	
EC:2.4.1.21	Starch synthase.	12	
EC:2.4.1.211	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase.	8	
EC:2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase.	8	
EC:2.4.1.230	Kojibiose phosphorylase.	1	
EC:2.4.1.247	Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase.	3	
EC:2.4.1.25	4-alpha-glucanotransferase.	19	
EC:2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase.	1	
EC:2.4.1.4	Amylosucrase.	2	
EC:2.4.1.5	Dextransucrase.	1	
EC:2.4.1.7	Sucrose phosphorylase.	2	
EC:2.4.1.8	Maltose phosphorylase.	1	
EC:2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.	1	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	5	
EC:2.4.2.1	Purine-nucleoside phosphorylase.	7	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	8	
EC:2.4.2.14	Amidophosphoribosyltransferase.	19	
EC:2.4.2.17	ATP phosphoribosyltransferase.	5	
EC:2.4.2.18	Anthranilate phosphoribosyltransferase.	10	
EC:2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).	6	
EC:2.4.2.2	Pyrimidine-nucleoside phosphorylase.	3	
EC:2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase.	6	
EC:2.4.2.22	Xanthine phosphoribosyltransferase.	9	
EC:2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.	2	
EC:2.4.2.29	tRNA-guanine(34) transglycosylase.	4	
EC:2.4.2.3	Uridine phosphorylase.	4	
EC:2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase.	1	
EC:2.4.2.54	Beta-ribofuranosylphenol 5'-phosphate synthase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	4	
EC:2.4.2.8	Hypoxanthine phosphoribosyltransferase.	9	
EC:2.4.2.9	Uracil phosphoribosyltransferase.	6	
EC:2.4.99.16	Starch synthase (maltosyl-transferring).	1	
EC:2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase.	9	
EC:2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycotransferase.	2	
EC:2.5.1.1	Dimethylallyltranstransferase.	11	
EC:2.5.1.108	2-(3-amino-3-carboxypropyl)histidine synthase.	1	
EC:2.5.1.114	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase.	1	
EC:2.5.1.15	Dihydropteroate synthase.	5	
EC:2.5.1.16	Spermidine synthase.	3	
EC:2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase.	2	
EC:2.5.1.18	Glutathione transferase.	1	
EC:2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.	12	
EC:2.5.1.3	Thiamine phosphate synthase.	11	
EC:2.5.1.30	Heptaprenyl diphosphate synthase.	3	
EC:2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl- diphosphate specific).	9	
EC:2.5.1.41	Phosphoglycerol geranylgeranyltransferase.	1	
EC:2.5.1.42	Geranylgeranylglycerol-phosphate geranylgeranyltransferase.	1	
EC:2.5.1.46	Deoxyhypusine synthase.	1	
EC:2.5.1.47	Cysteine synthase.	12	
EC:2.5.1.48	Cystathionine gamma-synthase.	2	
EC:2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase.	23	
EC:2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.	14	
EC:2.5.1.55	3-deoxy-8-phosphooctulonate synthase.	1	
EC:2.5.1.56	N-acetylneuraminate synthase.	1	
EC:2.5.1.6	Methionine adenosyltransferase.	20	
EC:2.5.1.61	Hydroxymethylbilane synthase.	6	
EC:2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase.	13	
EC:2.5.1.72	Quinolinate synthase.	9	
EC:2.5.1.75	tRNA dimethylallyltransferase.	10	
EC:2.5.1.77	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase.	2	
EC:2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase.	2	
EC:2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl- diphosphate specific).	1	
EC:2.5.1.9	Riboflavin synthase.	5	
EC:2.5.1.97	Pseudaminic acid synthase.	1	
EC:2.6.1.-	Transferases. Transferring nitrogenous groups. Transaminases.	12	
EC:2.6.1.1	Aspartate transaminase.	10	
EC:2.6.1.11	Acetylornithine transaminase.	17	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	16	
EC:2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase.	2	
EC:2.6.1.2	Alanine transaminase.	6	
EC:2.6.1.42	Branched-chain-amino-acid transaminase.	8	
EC:2.6.1.52	Phosphoserine transaminase.	14	
EC:2.6.1.55	Taurine--2-oxoglutarate transaminase.	3	
EC:2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase.	2	
EC:2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate transaminase.	1	
EC:2.6.1.82	Putrescine aminotransferase.	1	
EC:2.6.1.83	LL-diaminopimelate aminotransferase.	9	
EC:2.6.1.85	Aminodeoxychorismate synthase.	4	
EC:2.6.1.9	Histidinol-phosphate transaminase.	12	
EC:2.6.1.97	Archaeosine synthase.	1	
EC:2.7.-	Transferases. Transferring phosphorus-containing groups.	1	
EC:2.7.1.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with an alcohol group as acceptor.	8	
EC:2.7.1.100	S-methyl-5-thioribose kinase.	3	
EC:2.7.1.107	Diacylglycerol kinase (ATP).	3	
EC:2.7.1.11	6-phosphofructokinase.	31	
EC:2.7.1.144	Tagatose-6-phosphate kinase.	5	
EC:2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase.	8	
EC:2.7.1.15	Ribokinase.	8	
EC:2.7.1.156	Adenosylcobinamide kinase.	7	
EC:2.7.1.16	Ribulokinase.	3	
EC:2.7.1.162	N-acetylhexosamine 1-kinase.	1	
EC:2.7.1.169	Pantoate kinase.	1	
EC:2.7.1.17	Xylulokinase.	18	
EC:2.7.1.170	Anhydro-N-acetylmuramic acid kinase.	1	
EC:2.7.1.2	Glucokinase.	11	
EC:2.7.1.21	Thymidine kinase.	2	
EC:2.7.1.23	NAD(+) kinase.	12	
EC:2.7.1.24	Dephospho-CoA kinase.	9	
EC:2.7.1.25	Adenylyl-sulfate kinase.	1	
EC:2.7.1.26	Riboflavin kinase.	7	
EC:2.7.1.30	Glycerol kinase.	10	
EC:2.7.1.31	Glycerate 3-kinase.	4	
EC:2.7.1.33	Pantothenate kinase.	11	
EC:2.7.1.35	Pyridoxal kinase.	9	
EC:2.7.1.36	Mevalonate kinase.	1	
EC:2.7.1.39	Homoserine kinase.	5	
EC:2.7.1.4	Fructokinase.	14	
EC:2.7.1.40	Pyruvate kinase.	14	
EC:2.7.1.45	2-dehydro-3-deoxygluconokinase.	6	
EC:2.7.1.48	Uridine kinase.	10	
EC:2.7.1.49	Hydroxymethylpyrimidine kinase.	9	
EC:2.7.1.5	Rhamnulokinase.	5	
EC:2.7.1.50	Hydroxyethylthiazole kinase.	6	
EC:2.7.1.53	L-xylulokinase.	1	
EC:2.7.1.56	1-phosphofructokinase.	8	
EC:2.7.1.6	Galactokinase.	8	
EC:2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase.	42	
EC:2.7.1.71	Shikimate kinase.	10	
EC:2.7.1.72	Streptomycin 6-kinase.	1	
EC:2.7.1.95	Kanamycin kinase.	1	
EC:2.7.11.-	Transferases. Transferring phosphorus-containing groups. Protein-serine/threonine kinases.	4	
EC:2.7.11.1	Non-specific serine/threonine protein kinase.	42	
EC:2.7.13.-	Transferases. Transferring phosphorus-containing groups. Protein-histidine kinases.	1	
EC:2.7.13.3	Histidine kinase.	84	
EC:2.7.2.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with a carboxy group as acceptor.	1	
EC:2.7.2.1	Acetate kinase.	7	
EC:2.7.2.11	Glutamate 5-kinase.	7	
EC:2.7.2.2	Carbamate kinase.	6	
EC:2.7.2.3	Phosphoglycerate kinase.	10	
EC:2.7.2.4	Aspartate kinase.	11	
EC:2.7.2.8	Acetylglutamate kinase.	12	
EC:2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase.	7	
EC:2.7.4.1	Polyphosphate kinase.	19	
EC:2.7.4.14	UMP/CMP kinase.	13	
EC:2.7.4.16	Thiamine-phosphate kinase.	1	
EC:2.7.4.22	UMP kinase.	4	
EC:2.7.4.26	Isopentenyl phosphate kinase.	1	
EC:2.7.4.3	Adenylate kinase.	9	
EC:2.7.4.6	Nucleoside-diphosphate kinase.	2	
EC:2.7.4.8	Guanylate kinase.	4	
EC:2.7.4.9	dTMP kinase.	9	
EC:2.7.6.1	Ribose-phosphate diphosphokinase.	18	
EC:2.7.6.2	Thiamine diphosphokinase.	6	
EC:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase.	10	
EC:2.7.6.5	GTP diphosphokinase.	19	
EC:2.7.7.-	Transferases. Transferring phosphorus-containing groups. Nucleotidyltransferases.	13	
EC:2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase.	19	
EC:2.7.7.13	Mannose-1-phosphate guanylyltransferase.	2	
EC:2.7.7.15	Choline-phosphate cytidylyltransferase.	1	
EC:2.7.7.18	Nicotinate-nucleotide adenylyltransferase.	7	
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase.	2	
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase.	13	
EC:2.7.7.27	Glucose-1-phosphate adenylyltransferase.	12	
EC:2.7.7.3	Pantetheine-phosphate adenylyltransferase.	5	
EC:2.7.7.33	Glucose-1-phosphate cytidylyltransferase.	1	
EC:2.7.7.39	Glycerol-3-phosphate cytidylyltransferase.	1	
EC:2.7.7.4	Sulfate adenylyltransferase.	15	
EC:2.7.7.41	Phosphatidate cytidylyltransferase.	11	
EC:2.7.7.43	N-acylneuraminate cytidylyltransferase.	1	
EC:2.7.7.46	Gentamicin 2''-nucleotidyltransferase.	1	
EC:2.7.7.49	RNA-directed DNA polymerase.	1	
