Enzyme ID	Enzyme Name	Gene Count	
EC:1.14.11.8	Trimethyllysine dioxygenase.	1	
EC:1.14.13.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	3	
EC:1.14.13.101	Senecionine N-oxygenase.	1	
EC:1.14.13.202	Methyl farnesoate epoxidase.	1	
EC:1.14.13.203	Farnesoate epoxidase.	1	
EC:1.14.13.39	Nitric-oxide synthase (NADPH).	2	
EC:1.14.13.9	Kynurenine 3-monooxygenase.	1	
EC:1.14.14.18	Heme oxygenase (biliverdin-producing).	1	
EC:1.14.16.1	Phenylalanine 4-monooxygenase.	1	
EC:1.14.16.2	Tyrosine 3-monooxygenase.	1	
EC:1.14.16.4	Tryptophan 5-monooxygenase.	1	
EC:1.14.16.5	Alkylglycerol monooxygenase.	3	
EC:1.14.17.3	Peptidylglycine monooxygenase.	1	
EC:1.14.19.1	Stearoyl-CoA 9-desaturase.	17	
EC:1.14.19.20	Delta(7)-sterol 5(6)-desaturase.	1	
EC:1.14.99.22	Ecdysone 20-monooxygenase.	1	
EC:1.14.99.29	Deoxyhypusine monooxygenase.	1	
EC:1.15.1.1	Superoxide dismutase.	5	
EC:1.16.1.8	[Methionine synthase] reductase.	1	
EC:1.16.3.2	Bacterial non-heme ferritin.	2	
EC:1.17.1.4	Xanthine dehydrogenase.	6	
EC:1.17.3.2	Xanthine oxidase.	6	
EC:1.17.4.1	Ribonucleoside-diphosphate reductase.	2	
EC:1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).	2	
EC:1.2.1.3	Aldehyde dehydrogenase (NAD(+)).	6	
EC:1.2.1.31	L-aminoadipate-semialdehyde dehydrogenase.	1	
EC:1.2.1.41	Glutamate-5-semialdehyde dehydrogenase.	1	
EC:1.2.1.8	Betaine-aldehyde dehydrogenase.	1	
EC:1.2.1.84	Alcohol-forming fatty acyl-CoA reductase.	23	
EC:1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase.	2	
EC:1.2.3.1	Aldehyde oxidase.	3	
EC:1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring).	2	
EC:1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring).	4	
EC:1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring).	1	
EC:1.21.1.1	Iodotyrosine deiodinase.	1	
EC:1.3.1.2	Dihydropyrimidine dehydrogenase (NADP(+)).	1	
EC:1.3.1.20	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase.	2	
EC:1.3.1.21	7-dehydrocholesterol reductase.	1	
EC:1.3.1.48	15-oxoprostaglandin 13-reductase.	5	
EC:1.3.1.72	Delta(24)-sterol reductase.	2	
EC:1.3.1.74	2-alkenal reductase (NAD(P)(+)).	5	
EC:1.3.1.88	tRNA-dihydrouridine(16/17) synthase (NAD(P)(+)).	1	
EC:1.3.1.89	tRNA-dihydrouridine(47) synthase (NAD(P)(+)).	1	
EC:1.3.1.90	tRNA-dihydrouridine(20a/20b) synthase (NAD(P)(+)).	1	
EC:1.3.1.91	tRNA-dihydrouridine(20) synthase (NAD(P)(+)).	1	
EC:1.3.1.93	Very-long-chain enoyl-CoA reductase.	1	
EC:1.3.3.3	Coproporphyrinogen oxidase.	1	
EC:1.3.3.4	Protoporphyrinogen oxidase.	1	
EC:1.3.3.6	Acyl-CoA oxidase.	9	
EC:1.3.5.1	Succinate dehydrogenase (quinone).	4	
EC:1.3.5.2	Dihydroorotate dehydrogenase (quinone).	1	
EC:1.3.8.1	Short-chain acyl-CoA dehydrogenase.	2	
EC:1.3.8.4	Isovaleryl-CoA dehydrogenase.	1	
EC:1.3.8.6	Glutaryl-CoA dehydrogenase (ETF).	1	
EC:1.3.8.7	Medium-chain acyl-CoA dehydrogenase.	1	
EC:1.3.99.12	2-methylacyl-CoA dehydrogenase.	2	
EC:1.4.1.13	Glutamate synthase (NADPH).	2	
EC:1.4.1.14	Glutamate synthase (NADH).	2	
EC:1.4.1.3	Glutamate dehydrogenase (NAD(P)(+)).	3	
EC:1.4.3.-	Oxidoreductases. Acting on the CH-NH(2) group of donors. With oxygen as acceptor.	1	
EC:1.4.3.3	D-amino-acid oxidase.	1	
EC:1.4.3.4	Monoamine oxidase.	1	
EC:1.4.3.5	Pyridoxal 5'-phosphate synthase.	1	
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring).	1	
EC:1.5.-	Oxidoreductases. Acting on the CH-NH group of donors.	2	
EC:1.5.1.15	Methylenetetrahydrofolate dehydrogenase (NAD(+)).	1	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	2	
EC:1.5.1.3	Dihydrofolate reductase.	1	
EC:1.5.1.34	6,7-dihydropteridine reductase.	1	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	1	
EC:1.5.1.6	Formyltetrahydrofolate dehydrogenase.	2	
EC:1.5.1.8	Saccharopine dehydrogenase (NADP(+), L-lysine-forming).	1	
EC:1.5.1.9	Saccharopine dehydrogenase (NAD(+), L-glutamate-forming).	1	
EC:1.5.3.-	Oxidoreductases. Acting on the CH-NH group of donors. With oxygen as acceptor.	1	
EC:1.5.4.1	Pyrimidodiazepine synthase.	2	
EC:1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	1	
EC:1.5.8.3	Sarcosine dehydrogenase.	1	
EC:1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific).	1	
EC:1.6.2.2	Cytochrome-b5 reductase.	2	
EC:1.6.2.4	NADPH--hemoprotein reductase.	2	
EC:1.6.3.1	NAD(P)H oxidase (H(2)O(2)-forming).	1	
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating).	12	
EC:1.6.99.3	NADH dehydrogenase.	12	
EC:1.7.1.7	GMP reductase.	1	
EC:1.7.3.3	Factor independent urate hydroxylase.	1	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	1	
EC:1.8.1.8	Protein-disulfide reductase.	3	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	1	
EC:1.8.3.1	Sulfite oxidase.	1	
EC:1.8.3.2	Thiol oxidase.	1	
EC:1.8.4.-	Oxidoreductases. Acting on a sulfur group of donors. With a disulfide as acceptor.	1	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	1	
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase.	1	
EC:1.8.4.2	Protein-disulfide reductase (glutathione).	1	
EC:1.8.5.-	Oxidoreductases. Acting on a sulfur group of donors. With a quinone or similar compound as acceptor.	1	
EC:1.8.98.2	Sulfiredoxin.	1	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	18	
EC:2.1.1.10	Homocysteine S-methyltransferase.	3	
EC:2.1.1.100	Protein-S-isoprenylcysteine O-methyltransferase.	1	
EC:2.1.1.114	Polyprenyldihydroxybenzoate methyltransferase.	1	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	1	
EC:2.1.1.20	Glycine N-methyltransferase.	2	
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase.	1	
EC:2.1.1.203	tRNA (cytosine(34)-C(5))-methyltransferase.	1	
EC:2.1.1.205	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase.	1	
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase.	1	
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase.	1	
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase.	2	
EC:2.1.1.22	Carnosine N-methyltransferase.	1	
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase.	2	
EC:2.1.1.221	tRNA (guanine(9)-N(1))-methyltransferase.	1	
EC:2.1.1.225	tRNA:m(4)X modification enzyme.	1	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	1	
EC:2.1.1.229	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase.	1	
EC:2.1.1.233	[Phosphatase 2A protein]-leucine-carboxy methyltransferase.	1	
EC:2.1.1.244	Protein N-terminal methyltransferase.	1	
EC:2.1.1.287	25S rRNA (adenine(645)-N(1))-methyltransferase.	1	
EC:2.1.1.296	Methyltransferase cap2.	1	
EC:2.1.1.309	18S rRNA (guanine(1575)-N(7))-methyltransferase.	1	
EC:2.1.1.319	Type I protein arginine methyltransferase.	3	
EC:2.1.1.320	Type II protein arginine methyltransferase.	2	
EC:2.1.1.321	Type III protein arginine methyltransferase.	1	
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase.	1	
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase.	2	
EC:2.1.1.43	Histone-lysine N-methyltransferase.	20	
EC:2.1.1.45	Thymidylate synthase.	1	
EC:2.1.1.56	mRNA (guanine-N(7)-)-methyltransferase.	1	
EC:2.1.1.57	Methyltransferase cap1.	1	
EC:2.1.1.62	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase.	2	
EC:2.1.1.64	3-demethylubiquinol 3-O-methyltransferase.	1	
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	1	
EC:2.1.1.98	Diphthine synthase.	1	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	1	
EC:2.1.2.10	Aminomethyltransferase.	1	
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase.	2	
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	1	
EC:2.1.3.2	Aspartate carbamoyltransferase.	1	
EC:2.2.1.1	Transketolase.	2	
EC:2.2.1.2	Transaldolase.	1	
EC:2.3.1.-	Transferases. Acyltransferases. Transferring groups other than amino-acyl groups.	11	
EC:2.3.1.108	Alpha-tubulin N-acetyltransferase.	1	
EC:2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase.	2	
EC:2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase.	2	
EC:2.3.1.16	Acetyl-CoA C-acyltransferase.	4	
EC:2.3.1.168	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase.	1	
EC:2.3.1.176	Propanoyl-CoA C-acyltransferase.	1	
EC:2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II.	1	
EC:2.3.1.199	Very-long-chain 3-oxoacyl-CoA synthase.	6	
EC:2.3.1.20	Diacylglycerol O-acyltransferase.	2	
EC:2.3.1.21	Carnitine O-palmitoyltransferase.	2	
EC:2.3.1.22	2-acylglycerol O-acyltransferase.	2	
EC:2.3.1.225	Protein S-acyltransferase.	8	
EC:2.3.1.23	1-acylglycerophosphocholine O-acyltransferase.	3	
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase.	2	
EC:2.3.1.24	Sphingosine N-acyltransferase.	1	
EC:2.3.1.29	Glycine C-acetyltransferase.	3	
EC:2.3.1.37	5-aminolevulinate synthase.	1	
EC:2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase.	1	
EC:2.3.1.4	Glucosamine-phosphate N-acetyltransferase.	1	
EC:2.3.1.42	Glycerone-phosphate O-acyltransferase.	1	
EC:2.3.1.48	Histone acetyltransferase.	12	
EC:2.3.1.50	Serine C-palmitoyltransferase.	2	
EC:2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.	6	
EC:2.3.1.57	Diamine N-acetyltransferase.	1	
EC:2.3.1.6	Choline O-acetyltransferase.	1	
EC:2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase.	2	
EC:2.3.1.67	1-alkylglycerophosphocholine O-acetyltransferase.	2	
EC:2.3.1.7	Carnitine O-acetyltransferase.	1	
EC:2.3.1.75	Long-chain-alcohol O-fatty-acyltransferase.	2	
EC:2.3.1.76	Retinol O-fatty-acyltransferase.	2	
EC:2.3.1.78	Heparan-alpha-glucosaminide N-acetyltransferase.	2	
EC:2.3.1.85	Fatty-acid synthase.	18	
EC:2.3.1.88	Peptide alpha-N-acetyltransferase.	4	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	1	
EC:2.3.1.97	Glycylpeptide N-tetradecanoyltransferase.	1	
EC:2.3.2.-	Transferases. Acyltransferases. Aminoacyltransferases.	1	
EC:2.3.2.13	Protein-glutamine gamma-glutamyltransferase.	3	
EC:2.3.2.2	Gamma-glutamyltransferase.	3	
EC:2.3.2.23	E2 ubiquitin-conjugating enzyme.	19	
EC:2.3.2.24	(E3-independent) E2 ubiquitin-conjugating enzyme.	2	
EC:2.3.2.25	N-terminal E2 ubiquitin-conjugating enzyme.	1	
EC:2.3.2.26	HECT-type E3 ubiquitin transferase.	12	
EC:2.3.2.27	RING-type E3 ubiquitin transferase.	86	
EC:2.3.2.5	Glutaminyl-peptide cyclotransferase.	1	
EC:2.3.2.8	Arginyltransferase.	1	
EC:2.3.3.1	Citrate (Si)-synthase.	1	
EC:2.3.3.10	Hydroxymethylglutaryl-CoA synthase.	1	
EC:2.3.3.8	ATP citrate synthase.	3	
EC:2.4.1.-	Transferases. Glycosyltransferases. Hexosyltransferases.	13	
EC:2.4.1.1	Glycogen phosphorylase.	1	
EC:2.4.1.101	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase.	1	
EC:2.4.1.109	Dolichyl-phosphate-mannose--protein mannosyltransferase.	2	
EC:2.4.1.11	Glycogen(starch) synthase.	1	
EC:2.4.1.117	Dolichyl-phosphate beta-glucosyltransferase.	1	
EC:2.4.1.122	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase.	1	
EC:2.4.1.131	GDP-Man:Man(3)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase.	2	
EC:2.4.1.132	GDP-Man:Man(1)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase.	1	
EC:2.4.1.133	Xylosylprotein 4-beta-galactosyltransferase.	2	
EC:2.4.1.134	Galactosylxylosylprotein 3-beta-galactosyltransferase.	1	
EC:2.4.1.135	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase.	2	
EC:2.4.1.141	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase.	1	
EC:2.4.1.142	Chitobiosyldiphosphodolichol beta-mannosyltransferase.	1	
EC:2.4.1.143	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase.	2	
EC:2.4.1.145	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase.	1	
EC:2.4.1.149	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase.	4	
EC:2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming).	2	
EC:2.4.1.16	Chitin synthase.	3	
EC:2.4.1.17	Glucuronosyltransferase.	29	
EC:2.4.1.175	Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N- acetylgalactosaminyltransferase.	2	
EC:2.4.1.18	1,4-alpha-glucan branching enzyme.	1	
EC:2.4.1.198	Phosphatidylinositol N-acetylglucosaminyltransferase.	1	
EC:2.4.1.214	Glycoprotein 3-alpha-L-fucosyltransferase.	2	
EC:2.4.1.221	Peptide-O-fucosyltransferase.	2	
EC:2.4.1.222	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase.	1	
EC:2.4.1.223	Glucuronyl-galactosyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase.	1	
EC:2.4.1.224	Glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase.	3	
EC:2.4.1.225	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase.	2	
EC:2.4.1.226	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase.	2	
EC:2.4.1.228	Lactosylceramide 4-alpha-galactosyltransferase.	2	
EC:2.4.1.25	4-alpha-glucanotransferase.	1	
EC:2.4.1.255	Protein O-GlcNAc transferase.	3	
EC:2.4.1.256	Dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2- glucosyltransferase.	1	
EC:2.4.1.257	GDP-Man:Man(2)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase.	1	
EC:2.4.1.258	Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase.	1	
EC:2.4.1.259	Dolichyl-P-Man:Man(6)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase.	1	
EC:2.4.1.260	Dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase.	1	
EC:2.4.1.261	Dolichyl-P-Man:Man(8)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase.	1	
EC:2.4.1.267	Dolichyl-P-Glc:Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase.	1	
EC:2.4.1.274	Glucosylceramide beta-1,4-galactosyltransferase.	1	
EC:2.4.1.41	Polypeptide N-acetylgalactosaminyltransferase.	9	
EC:2.4.1.68	Glycoprotein 6-alpha-L-fucosyltransferase.	1	
EC:2.4.1.80	Ceramide glucosyltransferase.	1	
EC:2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.	1	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	1	
EC:2.4.2.1	Purine-nucleoside phosphorylase.	1	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	2	
EC:2.4.2.14	Amidophosphoribosyltransferase.	1	
EC:2.4.2.26	Protein xylosyltransferase.	1	
EC:2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.	1	
EC:2.4.2.29	tRNA-guanine(34) transglycosylase.	1	
EC:2.4.2.3	Uridine phosphorylase.	2	
EC:2.4.2.30	NAD(+) ADP-ribosyltransferase.	2	
EC:2.4.2.31	NAD(+)--protein-arginine ADP-ribosyltransferase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	1	
EC:2.4.2.9	Uracil phosphoribosyltransferase.	1	
EC:2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycotransferase.	2	
EC:2.5.1.-	Transferases. Transferring alkyl or aryl groups, other than methyl groups. Transferring alkyl or aryl groups, other than methyl groups.	1	
EC:2.5.1.1	Dimethylallyltranstransferase.	3	
EC:2.5.1.10	(2E,6E)-farnesyl diphosphate synthase.	3	
EC:2.5.1.108	2-(3-amino-3-carboxypropyl)histidine synthase.	1	
EC:2.5.1.16	Spermidine synthase.	1	
EC:2.5.1.18	Glutathione transferase.	16	
EC:2.5.1.22	Spermine synthase.	2	
EC:2.5.1.29	Geranylgeranyl diphosphate synthase.	1	
EC:2.5.1.39	4-hydroxybenzoate polyprenyltransferase.	1	
EC:2.5.1.46	Deoxyhypusine synthase.	1	
EC:2.5.1.47	Cysteine synthase.	1	
EC:2.5.1.56	N-acetylneuraminate synthase.	1	
EC:2.5.1.57	N-acylneuraminate-9-phosphate synthase.	1	
EC:2.5.1.58	Protein farnesyltransferase.	2	
EC:2.5.1.59	Protein geranylgeranyltransferase type I.	2	
EC:2.5.1.6	Methionine adenosyltransferase.	1	
EC:2.5.1.60	Protein geranylgeranyltransferase type II.	2	
EC:2.5.1.61	Hydroxymethylbilane synthase.	1	
EC:2.5.1.75	tRNA dimethylallyltransferase.	1	
EC:2.5.1.87	Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific).	3	
EC:2.5.1.91	All-trans-decaprenyl-diphosphate synthase.	7	
EC:2.6.-	Transferases. Transferring nitrogenous groups.	2	
EC:2.6.1.1	Aspartate transaminase.	1	
EC:2.6.1.13	Ornithine aminotransferase.	1	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	1	
EC:2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase.	1	
EC:2.6.1.2	Alanine transaminase.	2	
EC:2.6.1.22	(S)-3-amino-2-methylpropionate transaminase.	1	
EC:2.6.1.39	2-aminoadipate transaminase.	1	
EC:2.6.1.40	(R)-3-amino-2-methylpropionate--pyruvate transaminase.	2	
EC:2.6.1.42	Branched-chain-amino-acid transaminase.	1	
EC:2.6.1.44	Alanine--glyoxylate transaminase.	3	
EC:2.6.1.45	Serine--glyoxylate transaminase.	1	
EC:2.6.1.5	Tyrosine transaminase.	1	
EC:2.6.1.51	Serine--pyruvate transaminase.	1	
EC:2.6.1.52	Phosphoserine transaminase.	1	
EC:2.6.1.64	Glutamine--phenylpyruvate transaminase.	1	
EC:2.6.1.7	Kynurenine--oxoglutarate transaminase.	2	
EC:2.7.-	Transferases. Transferring phosphorus-containing groups.	3	
EC:2.7.1.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with an alcohol group as acceptor.	2	
EC:2.7.1.1	Hexokinase.	2	
EC:2.7.1.105	6-phosphofructo-2-kinase.	3	
EC:2.7.1.107	Diacylglycerol kinase (ATP).	5	
EC:2.7.1.108	Dolichol kinase.	1	
EC:2.7.1.11	6-phosphofructokinase.	1	
EC:2.7.1.127	Inositol-trisphosphate 3-kinase.	3	
EC:2.7.1.134	Inositol-tetrakisphosphate 1-kinase.	1	
EC:2.7.1.137	Phosphatidylinositol 3-kinase.	1	
EC:2.7.1.14	Sedoheptulokinase.	1	
EC:2.7.1.140	Inositol-tetrakisphosphate 5-kinase.	1	
EC:2.7.1.145	Deoxynucleoside kinase.	2	
EC:2.7.1.147	ADP-specific glucokinase.	1	
EC:2.7.1.149	1-phosphatidylinositol-5-phosphate 4-kinase.	1	
EC:2.7.1.15	Ribokinase.	1	
EC:2.7.1.150	1-phosphatidylinositol-3-phosphate 5-kinase.	2	
EC:2.7.1.151	Inositol-polyphosphate multikinase.	1	
EC:2.7.1.153	Phosphatidylinositol-4,5-bisphosphate 3-kinase.	1	
EC:2.7.1.154	Phosphatidylinositol-4-phosphate 3-kinase.	2	
EC:2.7.1.157	N-acetylgalactosamine kinase.	1	
EC:2.7.1.159	Inositol-1,3,4-trisphosphate 5/6-kinase.	1	
EC:2.7.1.17	Xylulokinase.	2	
EC:2.7.1.20	Adenosine kinase.	1	
EC:2.7.1.23	NAD(+) kinase.	2	
EC:2.7.1.24	Dephospho-CoA kinase.	1	
EC:2.7.1.25	Adenylyl-sulfate kinase.	2	
EC:2.7.1.26	Riboflavin kinase.	1	
