Enzyme ID	Enzyme Name	Gene Count	
EC:1.2.5.1	Pyruvate dehydrogenase (quinone).	1	
EC:1.2.7.5	Aldehyde ferredoxin oxidoreductase.	1	
EC:1.20.4.1	Arsenate reductase (glutaredoxin).	2	
EC:1.3.1.-	Oxidoreductases. Acting on the CH-CH group of donors. With NAD(+) or NADP(+) as acceptor.	1	
EC:1.3.1.12	Prephenate dehydrogenase.	1	
EC:1.3.1.34	2,4-dienoyl-CoA reductase (NADPH).	1	
EC:1.3.1.44	Trans-2-enoyl-CoA reductase (NAD(+)).	1	
EC:1.3.1.76	Precorrin-2 dehydrogenase.	1	
EC:1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH).	1	
EC:1.3.1.98	UDP-N-acetylmuramate dehydrogenase.	1	
EC:1.3.3.3	Coproporphyrinogen oxidase.	1	
EC:1.3.5.1	Succinate dehydrogenase (quinone).	2	
EC:1.3.5.2	Dihydroorotate dehydrogenase (quinone).	1	
EC:1.3.5.3	Protoporphyrinogen IX dehydrogenase (menaquinone).	3	
EC:1.3.5.4	Fumarate reductase (quinol).	7	
EC:1.3.8.4	Isovaleryl-CoA dehydrogenase.	1	
EC:1.3.99.-	Oxidoreductases. Acting on the CH-CH group of donors. With other acceptors.	1	
EC:1.3.99.16	Isoquinoline 1-oxidoreductase.	2	
EC:1.3.99.22	Coproporphyrinogen dehydrogenase.	3	
EC:1.4.1.1	Alanine dehydrogenase.	1	
EC:1.4.1.13	Glutamate synthase (NADPH).	2	
EC:1.4.1.14	Glutamate synthase (NADH).	2	
EC:1.4.1.2	Glutamate dehydrogenase.	1	
EC:1.4.1.9	Leucine dehydrogenase.	1	
EC:1.4.3.-	Oxidoreductases. Acting on the CH-NH(2) group of donors. With oxygen as acceptor.	1	
EC:1.4.3.16	L-aspartate oxidase.	1	
EC:1.4.3.5	Pyridoxal 5'-phosphate synthase.	1	
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring).	1	
EC:1.5.-	Oxidoreductases. Acting on the CH-NH group of donors.	1	
EC:1.5.1.-	Oxidoreductases. Acting on the CH-NH group of donors. With NAD(+) or NADP(+) as acceptor.	1	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	1	
EC:1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H).	1	
EC:1.5.1.3	Dihydrofolate reductase.	2	
EC:1.5.1.34	6,7-dihydropteridine reductase.	1	
EC:1.5.1.41	Riboflavin reductase (NAD(P)H).	1	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	1	
EC:1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	1	
EC:1.5.5.2	Proline dehydrogenase.	1	
EC:1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific).	2	
EC:1.6.4.-	Oxidoreductases. Acting on NADH or NADPH. With a disulfide as acceptor.	1	
EC:1.6.5.-	Oxidoreductases. Acting on NADH or NADPH. With a quinone or similar compound as acceptor.	12	
EC:1.6.99.3	NADH dehydrogenase.	1	
EC:1.7.-	Oxidoreductases. Acting on other nitrogenous compounds as donors.	2	
EC:1.7.1.13	PreQ(1) synthase.	1	
EC:1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming).	1	
EC:1.7.99.1	Hydroxylamine reductase.	1	
EC:1.7.99.4	Nitrate reductase.	2	
EC:1.8.-	Oxidoreductases. Acting on a sulfur group of donors.	1	
EC:1.8.1.2	Assimilatory sulfite reductase (NADPH).	2	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	1	
EC:1.8.1.7	Glutathione-disulfide reductase.	1	
EC:1.8.1.8	Protein-disulfide reductase.	2	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	1	
EC:1.8.2.2	Thiosulfate dehydrogenase.	1	
EC:1.8.4.-	Oxidoreductases. Acting on a sulfur group of donors. With a disulfide as acceptor.	1	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	2	
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase.	1	
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).	1	
EC:1.9.3.1	Cytochrome-c oxidase.	4	
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.	3	
EC:2.-	Transferases.	1	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	6	
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase.	2	
EC:2.1.1.13	Methionine synthase.	1	
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	2	
EC:2.1.1.163	Demethylmenaquinone methyltransferase.	1	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	1	
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase.	1	
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase.	1	
EC:2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase.	2	
EC:2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase.	1	
EC:2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase.	3	
EC:2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase.	1	
EC:2.1.1.178	16S rRNA (cytosine(1407)-C(5))-methyltransferase.	1	
EC:2.1.1.181	23S rRNA (adenine(1618)-N(6))-methyltransferase.	1	
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase.	1	
EC:2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase.	1	
EC:2.1.1.186	23S rRNA (cytidine(2498)-2'-O)-methyltransferase.	1	
EC:2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase.	2	
EC:2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase.	1	
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase.	1	
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase.	3	
EC:2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase.	1	
EC:2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase.	1	
EC:2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase.	1	
EC:2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase.	1	
EC:2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase.	1	
EC:2.1.1.200	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase.	1	
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase.	1	
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase.	1	
EC:2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase.	1	
EC:2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase.	1	
EC:2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase.	1	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	1	
EC:2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase.	1	
EC:2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase.	1	
EC:2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase.	1	
EC:2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase.	1	
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase.	1	
EC:2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase.	1	
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase.	1	
EC:2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase.	1	
EC:2.1.1.45	Thymidylate synthase.	1	
EC:2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase.	1	
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.	2	
EC:2.1.1.64	3-demethylubiquinol 3-O-methyltransferase.	1	
EC:2.1.1.67	Thiopurine S-methyltransferase.	1	
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).	7	
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	1	
EC:2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase.	1	
EC:2.1.1.80	Protein-glutamate O-methyltransferase.	2	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	1	
EC:2.1.2.10	Aminomethyltransferase.	1	
EC:2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.	2	
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase.	2	
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	1	
EC:2.1.2.9	Methionyl-tRNA formyltransferase.	1	
EC:2.1.3.2	Aspartate carbamoyltransferase.	1	
EC:2.1.3.3	Ornithine carbamoyltransferase.	1	
EC:2.10.1.1	Molybdopterin molybdotransferase.	2	
EC:2.2.1.1	Transketolase.	1	
EC:2.2.1.2	Transaldolase.	1	
EC:2.2.1.6	Acetolactate synthase.	4	
EC:2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase.	2	
EC:2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase.	1	
EC:2.3.1.-	Transferases. Acyltransferases. Transferring groups other than amino-acyl groups.	9	
EC:2.3.1.1	Amino-acid N-acetyltransferase.	1	
EC:2.3.1.109	Arginine N-succinyltransferase.	1	
EC:2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase.	1	
EC:2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase.	1	
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	1	
EC:2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase.	1	
EC:2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase.	3	
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase.	1	
EC:2.3.1.16	Acetyl-CoA C-acyltransferase.	2	
EC:2.3.1.168	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase.	1	
EC:2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II.	2	
EC:2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III.	3	
EC:2.3.1.181	Lipoyl(octanoyl) transferase.	1	
EC:2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase.	1	
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase.	1	
EC:2.3.1.241	Kdo(2)-lipid IV(A) lauroyltransferase.	1	
EC:2.3.1.243	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase.	1	
EC:2.3.1.28	Chloramphenicol O-acetyltransferase.	1	
EC:2.3.1.29	Glycine C-acetyltransferase.	1	
EC:2.3.1.30	Serine O-acetyltransferase.	1	
EC:2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase.	1	
EC:2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I.	2	
EC:2.3.1.46	Homoserine O-succinyltransferase.	1	
EC:2.3.1.47	8-amino-7-oxononanoate synthase.	1	
EC:2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.	1	
EC:2.3.1.54	Formate C-acetyltransferase.	1	
EC:2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase.	1	
EC:2.3.1.79	Maltose O-acetyltransferase.	2	
EC:2.3.1.8	Phosphate acetyltransferase.	1	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	1	
EC:2.3.2.2	Gamma-glutamyltransferase.	2	
EC:2.3.2.3	Lysyltransferase.	1	
EC:2.3.2.6	Leucyltransferase.	1	
EC:2.3.2.8	Arginyltransferase.	1	
EC:2.3.3.1	Citrate (Si)-synthase.	1	
EC:2.3.3.13	2-isopropylmalate synthase.	1	
EC:2.3.3.5	2-methylcitrate synthase.	1	
EC:2.3.3.9	Malate synthase.	2	
EC:2.4.-	Transferases. Glycosyltransferases.	1	
EC:2.4.1.-	Transferases. Glycosyltransferases. Hexosyltransferases.	5	
EC:2.4.1.1	Glycogen phosphorylase.	1	
EC:2.4.1.129	Peptidoglycan glycosyltransferase.	1	
EC:2.4.1.18	1,4-alpha-glucan branching enzyme.	1	
EC:2.4.1.182	Lipid-A-disaccharide synthase.	1	
EC:2.4.1.21	Starch synthase.	1	
EC:2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase.	1	
EC:2.4.1.25	4-alpha-glucanotransferase.	1	
EC:2.4.1.7	Sucrose phosphorylase.	1	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	2	
EC:2.4.2.1	Purine-nucleoside phosphorylase.	1	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	1	
EC:2.4.2.14	Amidophosphoribosyltransferase.	1	
EC:2.4.2.17	ATP phosphoribosyltransferase.	1	
EC:2.4.2.18	Anthranilate phosphoribosyltransferase.	1	
EC:2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).	1	
EC:2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase.	1	
EC:2.4.2.29	tRNA-guanine(34) transglycosylase.	1	
EC:2.4.2.3	Uridine phosphorylase.	2	
EC:2.4.2.4	Thymidine phosphorylase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	1	
EC:2.4.2.8	Hypoxanthine phosphoribosyltransferase.	1	
EC:2.4.2.9	Uracil phosphoribosyltransferase.	1	
EC:2.4.99.12	Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase.	1	
EC:2.4.99.13	(Kdo)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase.	1	
EC:2.4.99.14	(Kdo)(2)-lipid IV(A) (2-8) 3-deoxy-D-manno-octulosonic acid transferase.	1	
EC:2.4.99.15	(Kdo)(3)-lipid IV(A) (2-4) 3-deoxy-D-manno-octulosonic acid transferase.	1	
EC:2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase.	1	
EC:2.5.1.-	Transferases. Transferring alkyl or aryl groups, other than methyl groups. Transferring alkyl or aryl groups, other than methyl groups.	3	
EC:2.5.1.1	Dimethylallyltranstransferase.	1	
EC:2.5.1.10	(2E,6E)-farnesyl diphosphate synthase.	1	
EC:2.5.1.15	Dihydropteroate synthase.	1	
EC:2.5.1.16	Spermidine synthase.	1	
EC:2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase.	1	
EC:2.5.1.18	Glutathione transferase.	6	
EC:2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.	1	
EC:2.5.1.3	Thiamine phosphate synthase.	1	
EC:2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl- diphosphate specific).	1	
EC:2.5.1.39	4-hydroxybenzoate polyprenyltransferase.	1	
EC:2.5.1.47	Cysteine synthase.	3	
EC:2.5.1.48	Cystathionine gamma-synthase.	1	
EC:2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase.	1	
EC:2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.	3	
EC:2.5.1.55	3-deoxy-8-phosphooctulonate synthase.	1	
EC:2.5.1.56	N-acetylneuraminate synthase.	1	
EC:2.5.1.6	Methionine adenosyltransferase.	1	
EC:2.5.1.61	Hydroxymethylbilane synthase.	1	
EC:2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase.	1	
EC:2.5.1.72	Quinolinate synthase.	1	
EC:2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase.	1	
EC:2.5.1.75	tRNA dimethylallyltransferase.	1	
EC:2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase.	1	
EC:2.5.1.9	Riboflavin synthase.	2	
EC:2.5.1.90	All-trans-octaprenyl-diphosphate synthase.	1	
EC:2.6.1.1	Aspartate transaminase.	1	
EC:2.6.1.109	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase.	1	
EC:2.6.1.11	Acetylornithine transaminase.	1	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	2	
EC:2.6.1.17	Succinyldiaminopimelate transaminase.	1	
EC:2.6.1.18	Beta-alanine--pyruvate transaminase.	1	
EC:2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase.	1	
EC:2.6.1.2	Alanine transaminase.	1	
EC:2.6.1.22	(S)-3-amino-2-methylpropionate transaminase.	1	
EC:2.6.1.42	Branched-chain-amino-acid transaminase.	1	
EC:2.6.1.44	Alanine--glyoxylate transaminase.	1	
EC:2.6.1.45	Serine--glyoxylate transaminase.	1	
EC:2.6.1.51	Serine--pyruvate transaminase.	1	
EC:2.6.1.52	Phosphoserine transaminase.	1	
EC:2.6.1.57	Aromatic-amino-acid transaminase.	1	
EC:2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate transaminase.	1	
EC:2.6.1.66	Valine--pyruvate transaminase.	1	
EC:2.6.1.85	Aminodeoxychorismate synthase.	2	
EC:2.6.1.9	Histidinol-phosphate transaminase.	1	
EC:2.6.99.2	Pyridoxine 5'-phosphate synthase.	1	
EC:2.7.1.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with an alcohol group as acceptor.	1	
EC:2.7.1.107	Diacylglycerol kinase (ATP).	1	
EC:2.7.1.12	Gluconokinase.	1	
EC:2.7.1.130	Tetraacyldisaccharide 4'-kinase.	1	
EC:2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase.	1	
EC:2.7.1.15	Ribokinase.	1	
EC:2.7.1.156	Adenosylcobinamide kinase.	1	
EC:2.7.1.166	3-deoxy-D-manno-octulosonic acid kinase.	1	
EC:2.7.1.167	D-glycero-beta-D-manno-heptose-7-phosphate kinase.	1	
EC:2.7.1.170	Anhydro-N-acetylmuramic acid kinase.	1	
EC:2.7.1.19	Phosphoribulokinase.	1	
EC:2.7.1.2	Glucokinase.	1	
EC:2.7.1.21	Thymidine kinase.	1	
EC:2.7.1.23	NAD(+) kinase.	1	
EC:2.7.1.24	Dephospho-CoA kinase.	1	
EC:2.7.1.25	Adenylyl-sulfate kinase.	1	
EC:2.7.1.26	Riboflavin kinase.	1	
EC:2.7.1.30	Glycerol kinase.	1	
EC:2.7.1.31	Glycerate 3-kinase.	1	
EC:2.7.1.33	Pantothenate kinase.	1	
EC:2.7.1.39	Homoserine kinase.	1	
EC:2.7.1.4	Fructokinase.	3	
EC:2.7.1.40	Pyruvate kinase.	1	
EC:2.7.1.48	Uridine kinase.	1	
EC:2.7.1.49	Hydroxymethylpyrimidine kinase.	1	
EC:2.7.1.6	Galactokinase.	1	
EC:2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase.	2	
EC:2.7.1.71	Shikimate kinase.	1	
EC:2.7.1.73	Inosine kinase.	1	
EC:2.7.1.8	Glucosamine kinase.	1	
EC:2.7.11.1	Non-specific serine/threonine protein kinase.	3	
EC:2.7.13.3	Histidine kinase.	23	
EC:2.7.2.1	Acetate kinase.	1	
EC:2.7.2.11	Glutamate 5-kinase.	2	
EC:2.7.2.3	Phosphoglycerate kinase.	1	
EC:2.7.2.4	Aspartate kinase.	4	
EC:2.7.2.8	Acetylglutamate kinase.	1	
EC:2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase.	2	
EC:2.7.4.1	Polyphosphate kinase.	1	
EC:2.7.4.14	UMP/CMP kinase.	1	
EC:2.7.4.16	Thiamine-phosphate kinase.	1	
EC:2.7.4.22	UMP kinase.	1	
EC:2.7.4.3	Adenylate kinase.	1	
EC:2.7.4.6	Nucleoside-diphosphate kinase.	1	
EC:2.7.4.7	Phosphomethylpyrimidine kinase.	1	
EC:2.7.4.8	Guanylate kinase.	1	
EC:2.7.4.9	dTMP kinase.	1	
EC:2.7.6.1	Ribose-phosphate diphosphokinase.	1	
EC:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase.	2	
EC:2.7.6.5	GTP diphosphokinase.	2	
EC:2.7.7.-	Transferases. Transferring phosphorus-containing groups. Nucleotidyltransferases.	2	
EC:2.7.7.18	Nicotinate-nucleotide adenylyltransferase.	1	
EC:2.7.7.19	Polynucleotide adenylyltransferase.	1	
EC:2.7.7.2	FAD synthetase.	1	
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase.	1	
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase.	2	
EC:2.7.7.27	Glucose-1-phosphate adenylyltransferase.	1	
EC:2.7.7.3	Pantetheine-phosphate adenylyltransferase.	1	
EC:2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase.	1	
EC:2.7.7.39	Glycerol-3-phosphate cytidylyltransferase.	1	
EC:2.7.7.4	Sulfate adenylyltransferase.	2	
EC:2.7.7.41	Phosphatidate cytidylyltransferase.	1	
EC:2.7.7.42	[Glutamate--ammonia-ligase] adenylyltransferase.	1	
EC:2.7.7.49	RNA-directed DNA polymerase.	3	
EC:2.7.7.56	tRNA nucleotidyltransferase.	1	
