Enzyme ID	Enzyme Name	Gene Count	
EC:1.3.7.11	2,3-bis-O-geranylgeranyl-sn-glycero-phospholipid reductase.	2	
EC:1.4.1.1	Alanine dehydrogenase.	1	
EC:1.4.1.13	Glutamate synthase (NADPH).	1	
EC:1.4.1.14	Glutamate synthase (NADH).	1	
EC:1.4.1.21	Aspartate dehydrogenase.	1	
EC:1.4.1.24	3-dehydroquinate synthase II.	1	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	2	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	1	
EC:1.5.98.1	Methylenetetrahydromethanopterin dehydrogenase.	1	
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase.	2	
EC:1.5.99.15	Dihydromethanopterin reductase (acceptor).	1	
EC:1.6.3.3	NADH oxidase (H(2)O(2)-forming).	1	
EC:1.6.5.2	NAD(P)H dehydrogenase (quinone).	2	
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating).	12	
EC:1.7.99.1	Hydroxylamine reductase.	2	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	1	
EC:1.8.1.7	Glutathione-disulfide reductase.	2	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	1	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	1	
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase.	1	
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).	2	
EC:1.8.98.1	CoB--CoM heterodisulfide reductase.	8	
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.	3	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	5	
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase.	1	
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase.	1	
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase.	1	
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase.	1	
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	3	
EC:2.1.1.151	Cobalt-factor II C(20)-methyltransferase.	1	
EC:2.1.1.163	Demethylmenaquinone methyltransferase.	1	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	1	
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase.	1	
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase.	2	
EC:2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase.	1	
EC:2.1.1.196	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating).	1	
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase.	1	
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase.	1	
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase.	1	
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase.	1	
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase.	1	
EC:2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase.	1	
EC:2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase.	1	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	2	
EC:2.1.1.245	5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein Co-methyltransferase.	4	
EC:2.1.1.246	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase.	3	
EC:2.1.1.247	[Methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase.	1	
EC:2.1.1.248	[Methylamine--corrinoid protein] Co-methyltransferase.	6	
EC:2.1.1.249	[Dimethylamine--corrinoid protein] Co-methyltransferase.	6	
EC:2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase.	2	
EC:2.1.1.251	Methylated-thiol--coenzyme M methyltransferase.	1	
EC:2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase.	1	
EC:2.1.1.265	Tellurite methyltransferase.	2	
EC:2.1.1.271	Cobalt-precorrin-4 methyltransferase.	1	
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase.	1	
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase.	1	
EC:2.1.1.45	Thymidylate synthase.	1	
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.	1	
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).	1	
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	2	
EC:2.1.1.80	Protein-glutamate O-methyltransferase.	4	
EC:2.1.1.86	Tetrahydromethanopterin S-methyltransferase.	11	
EC:2.1.1.90	Methanol--corrinoid protein Co-methyltransferase.	3	
EC:2.1.1.98	Diphthine synthase.	1	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	1	
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase.	2	
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	1	
EC:2.1.3.2	Aspartate carbamoyltransferase.	1	
EC:2.1.3.3	Ornithine carbamoyltransferase.	1	
EC:2.10.1.1	Molybdopterin molybdotransferase.	1	
EC:2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase.	2	
EC:2.2.1.11	6-deoxy-5-ketofructose 1-phosphate synthase.	1	
EC:2.2.1.6	Acetolactate synthase.	5	
EC:2.3.1.-	Transferases. Acyltransferases. Transferring groups other than amino-acyl groups.	3	
EC:2.3.1.1	Amino-acid N-acetyltransferase.	3	
EC:2.3.1.101	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase.	1	
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	6	
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase.	1	
EC:2.3.1.182	(R)-citramalate synthase.	1	
EC:2.3.1.183	Phosphinothricin acetyltransferase.	2	
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase.	1	
EC:2.3.1.28	Chloramphenicol O-acetyltransferase.	3	
EC:2.3.1.30	Serine O-acetyltransferase.	3	
EC:2.3.1.31	Homoserine O-acetyltransferase.	1	
EC:2.3.1.35	Glutamate N-acetyltransferase.	1	
EC:2.3.1.48	Histone acetyltransferase.	1	
EC:2.3.1.79	Maltose O-acetyltransferase.	1	
EC:2.3.1.8	Phosphate acetyltransferase.	1	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	1	
EC:2.3.2.3	Lysyltransferase.	1	
EC:2.3.3.-	Transferases. Acyltransferases. Acyl groups converted into alkyl groups on transfer.	1	
EC:2.3.3.1	Citrate (Si)-synthase.	1	
EC:2.3.3.10	Hydroxymethylglutaryl-CoA synthase.	1	
EC:2.3.3.13	2-isopropylmalate synthase.	1	
EC:2.3.3.14	Homocitrate synthase.	1	
EC:2.4.1.1	Glycogen phosphorylase.	1	
EC:2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.	3	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	1	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	3	
EC:2.4.2.14	Amidophosphoribosyltransferase.	1	
EC:2.4.2.17	ATP phosphoribosyltransferase.	1	
EC:2.4.2.18	Anthranilate phosphoribosyltransferase.	1	
EC:2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).	2	
EC:2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.	1	
EC:2.4.2.48	tRNA-guanine(15) transglycosylase.	1	
EC:2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase.	1	
EC:2.4.2.54	Beta-ribofuranosylphenol 5'-phosphate synthase.	2	
EC:2.4.2.57	AMP phosphorylase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	1	
EC:2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycotransferase.	5	
EC:2.5.1.1	Dimethylallyltranstransferase.	1	
EC:2.5.1.10	(2E,6E)-farnesyl diphosphate synthase.	1	
EC:2.5.1.105	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase.	2	
EC:2.5.1.108	2-(3-amino-3-carboxypropyl)histidine synthase.	1	
EC:2.5.1.114	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase.	1	
EC:2.5.1.15	Dihydropteroate synthase.	1	
EC:2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.	1	
EC:2.5.1.29	Geranylgeranyl diphosphate synthase.	1	
EC:2.5.1.3	Thiamine phosphate synthase.	1	
EC:2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl- diphosphate specific).	2	
EC:2.5.1.39	4-hydroxybenzoate polyprenyltransferase.	3	
EC:2.5.1.41	Phosphoglycerol geranylgeranyltransferase.	1	
EC:2.5.1.42	Geranylgeranylglycerol-phosphate geranylgeranyltransferase.	2	
EC:2.5.1.44	Homospermidine synthase.	1	
EC:2.5.1.46	Deoxyhypusine synthase.	2	
EC:2.5.1.47	Cysteine synthase.	1	
EC:2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase.	2	
EC:2.5.1.6	Methionine adenosyltransferase.	2	
EC:2.5.1.61	Hydroxymethylbilane synthase.	1	
EC:2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase.	1	
EC:2.5.1.72	Quinolinate synthase.	2	
EC:2.5.1.73	O-phospho-L-seryl-tRNA:Cys-tRNA synthase.	2	
EC:2.5.1.76	Cysteate synthase.	1	
EC:2.5.1.77	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase.	3	
EC:2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase.	1	
EC:2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl- diphosphate specific).	1	
EC:2.5.1.9	Riboflavin synthase.	1	
EC:2.5.1.90	All-trans-octaprenyl-diphosphate synthase.	1	
EC:2.6.1.-	Transferases. Transferring nitrogenous groups. Transaminases.	1	
EC:2.6.1.1	Aspartate transaminase.	3	
EC:2.6.1.11	Acetylornithine transaminase.	2	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	1	
EC:2.6.1.17	Succinyldiaminopimelate transaminase.	2	
EC:2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase.	1	
EC:2.6.1.42	Branched-chain-amino-acid transaminase.	1	
EC:2.6.1.52	Phosphoserine transaminase.	1	
EC:2.6.1.83	LL-diaminopimelate aminotransferase.	1	
EC:2.6.1.9	Histidinol-phosphate transaminase.	1	
EC:2.6.1.97	Archaeosine synthase.	1	
EC:2.7.1.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with an alcohol group as acceptor.	1	
EC:2.7.1.146	ADP-specific phosphofructokinase.	2	
EC:2.7.1.147	ADP-specific glucokinase.	2	
EC:2.7.1.15	Ribokinase.	1	
EC:2.7.1.161	CTP-dependent riboflavin kinase.	1	
EC:2.7.1.169	Pantoate kinase.	1	
EC:2.7.1.23	NAD(+) kinase.	1	
EC:2.7.1.36	Mevalonate kinase.	1	
EC:2.7.1.4	Fructokinase.	1	
EC:2.7.1.40	Pyruvate kinase.	1	
EC:2.7.1.49	Hydroxymethylpyrimidine kinase.	2	
EC:2.7.1.50	Hydroxyethylthiazole kinase.	1	
EC:2.7.1.71	Shikimate kinase.	3	
EC:2.7.11.1	Non-specific serine/threonine protein kinase.	3	
EC:2.7.13.3	Histidine kinase.	1	
EC:2.7.2.1	Acetate kinase.	1	
EC:2.7.2.11	Glutamate 5-kinase.	1	
EC:2.7.2.3	Phosphoglycerate kinase.	2	
EC:2.7.2.4	Aspartate kinase.	1	
EC:2.7.2.8	Acetylglutamate kinase.	1	
EC:2.7.4.1	Polyphosphate kinase.	1	
EC:2.7.4.14	UMP/CMP kinase.	1	
EC:2.7.4.16	Thiamine-phosphate kinase.	1	
EC:2.7.4.22	UMP kinase.	1	
EC:2.7.4.26	Isopentenyl phosphate kinase.	1	
EC:2.7.4.3	Adenylate kinase.	2	
EC:2.7.4.6	Nucleoside-diphosphate kinase.	1	
EC:2.7.4.7	Phosphomethylpyrimidine kinase.	2	
EC:2.7.4.9	dTMP kinase.	1	
EC:2.7.6.1	Ribose-phosphate diphosphokinase.	1	
EC:2.7.7.-	Transferases. Transferring phosphorus-containing groups. Nucleotidyltransferases.	2	
EC:2.7.7.1	Nicotinamide-nucleotide adenylyltransferase.	1	
EC:2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase.	1	
EC:2.7.7.13	Mannose-1-phosphate guanylyltransferase.	2	
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase.	1	
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase.	1	
EC:2.7.7.3	Pantetheine-phosphate adenylyltransferase.	1	
EC:2.7.7.6	DNA-directed RNA polymerase.	13	
EC:2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase.	1	
EC:2.7.7.67	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase.	1	
EC:2.7.7.68	2-phospho-L-lactate guanylyltransferase.	1	
EC:2.7.7.7	DNA-directed DNA polymerase.	6	
EC:2.7.7.72	CCA tRNA nucleotidyltransferase.	1	
EC:2.7.7.77	Molybdenum cofactor guanylyltransferase.	1	
EC:2.7.7.87	L-threonylcarbamoyladenylate synthase.	1	
EC:2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase.	2	
EC:2.7.8.-	Transferases. Transferring phosphorus-containing groups. Transferases for other substituted phosphate groups.	1	
EC:2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase.	1	
EC:2.7.8.28	2-phospho-L-lactate transferase.	1	
EC:2.7.8.39	Archaetidylinositol phosphate synthase.	1	
EC:2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase.	1	
EC:2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase.	1	
EC:2.7.9.1	Pyruvate, phosphate dikinase.	1	
EC:2.7.9.2	Pyruvate, water dikinase.	2	
EC:2.8.1.-	Transferases. Transferring sulfur-containing groups. Sulfurtransferases.	1	
EC:2.8.1.12	Molybdopterin synthase.	1	
EC:2.8.1.7	Cysteine desulfurase.	5	
EC:2.8.4.1	Coenzyme-B sulfoethylthiotransferase.	3	
EC:3.-	Hydrolases.	1	
EC:3.1.-	Hydrolases. Acting on ester bonds.	5	
EC:3.1.1.-	Hydrolases. Acting on ester bonds. Carboxylic ester hydrolases.	1	
EC:3.1.1.29	Aminoacyl-tRNA hydrolase.	1	
EC:3.1.1.45	Carboxymethylenebutenolidase.	1	
EC:3.1.1.61	Protein-glutamate methylesterase.	3	
EC:3.1.1.96	D-aminoacyl-tRNA deacylase.	1	
EC:3.1.11.2	Exodeoxyribonuclease III.	1	
EC:3.1.12.1	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming).	2	
EC:3.1.2.-	Hydrolases. Acting on ester bonds. Thiolester hydrolases.	2	
EC:3.1.2.6	Hydroxyacylglutathione hydrolase.	1	
EC:3.1.21.-	Hydrolases. Acting on ester bonds. Endodeoxyribonucleases producing 5'-phosphomonoesters.	1	
EC:3.1.21.2	Deoxyribonuclease IV.	1	
EC:3.1.21.3	Type I site-specific deoxyribonuclease.	6	
EC:3.1.26.11	Ribonuclease Z.	1	
EC:3.1.26.4	Ribonuclease H.	1	
EC:3.1.26.5	Ribonuclease P.	4	
EC:3.1.27.9	tRNA-intron lyase.	1	
EC:3.1.3.1	Alkaline phosphatase.	1	
EC:3.1.3.11	Fructose-bisphosphatase.	1	
EC:3.1.3.16	Protein-serine/threonine phosphatase.	1	
EC:3.1.3.18	Phosphoglycolate phosphatase.	1	
EC:3.1.3.25	Inositol-phosphate phosphatase.	1	
EC:3.1.3.3	Phosphoserine phosphatase.	1	
EC:3.1.3.5	5'-nucleotidase.	2	
EC:3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase.	1	
EC:3.1.6.1	Arylsulfatase.	2	
EC:3.2.-	Hydrolases. Glycosylases.	3	
EC:3.2.1.1	Alpha-amylase.	2	
EC:3.2.1.4	Cellulase.	1	
EC:3.2.2.-	Hydrolases. Glycosylases. Hydrolyzing N-glycosyl compounds.	1	
EC:3.3.1.1	Adenosylhomocysteinase.	1	
EC:3.4.-	Hydrolases. Acting on peptide bonds (peptidases).	7	
EC:3.4.11.18	Methionyl aminopeptidase.	1	
EC:3.4.11.2	Membrane alanyl aminopeptidase.	1	
EC:3.4.11.9	Xaa-Pro aminopeptidase.	1	
EC:3.4.13.-	Hydrolases. Acting on peptide bonds (peptidases). Dipeptidases.	2	
EC:3.4.21.-	Hydrolases. Acting on peptide bonds (peptidases). Serine endopeptidases.	4	
EC:3.4.21.53	Endopeptidase La.	1	
EC:3.4.21.62	Subtilisin.	1	
EC:3.4.23.-	Hydrolases. Acting on peptide bonds (peptidases). Aspartic endopeptidases.	1	
EC:3.4.23.52	Preflagellin peptidase.	1	
EC:3.4.24.-	Hydrolases. Acting on peptide bonds (peptidases). Metalloendopeptidases.	4	
EC:3.4.25.1	Proteasome endopeptidase complex.	2	
EC:3.5.1.44	Protein-glutamine glutaminase.	1	
EC:3.5.1.9	Arylformamidase.	1	
EC:3.5.2.3	Dihydroorotase.	1	
EC:3.5.2.9	5-oxoprolinase (ATP-hydrolyzing).	1	
EC:3.5.3.11	Agmatinase.	1	
EC:3.5.3.6	Arginine deiminase.	1	
EC:3.5.4.10	IMP cyclohydrolase.	1	
EC:3.5.4.12	dCMP deaminase.	1	
EC:3.5.4.19	Phosphoribosyl-AMP cyclohydrolase.	1	
EC:3.5.4.2	Adenine deaminase.	1	
EC:3.5.4.27	Methenyltetrahydromethanopterin cyclohydrolase.	1	
EC:3.5.4.28	S-adenosylhomocysteine deaminase.	1	
EC:3.5.4.31	S-methyl-5'-thioadenosine deaminase.	1	
EC:3.5.4.39	GTP cyclohydrolase IV.	1	
EC:3.5.4.9	Methenyltetrahydrofolate cyclohydrolase.	1	
EC:3.6.1.-	Hydrolases. Acting on acid anhydrides. In phosphorus-containing anhydrides.	2	
EC:3.6.1.1	Inorganic diphosphatase.	4	
EC:3.6.1.11	Exopolyphosphatase.	1	
EC:3.6.1.22	NAD(+) diphosphatase.	1	
EC:3.6.1.23	dUTP diphosphatase.	1	
EC:3.6.1.31	Phosphoribosyl-ATP diphosphatase.	1	
EC:3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase.	1	
EC:3.6.1.55	8-oxo-dGTP diphosphatase.	2	
EC:3.6.1.66	XTP/dITP diphosphatase.	1	
EC:3.6.1.7	Acylphosphatase.	1	
EC:3.6.3.-	Hydrolases. Acting on acid anhydrides. Acting on acid anhydrides; catalyzing transmembrane movement of substances.	10	
EC:3.6.3.14	H(+)-transporting two-sector ATPase.	4	
EC:3.6.3.2	Magnesium-importing ATPase.	2	
EC:3.6.3.27	Phosphate-transporting ATPase.	1	
EC:3.6.3.29	Molybdate-transporting ATPase.	1	
EC:3.6.3.3	Cadmium-exporting ATPase.	1	
EC:3.6.3.34	Iron-chelate-transporting ATPase.	9	
EC:3.6.3.4	Cu(2+)-exporting ATPase.	1	
EC:3.6.3.5	Zinc-exporting ATPase.	1	
EC:3.6.3.54	Cu(+) exporting ATPase.	2	
EC:3.6.3.8	Calcium-transporting ATPase.	3	
EC:3.6.3.9	Sodium/potassium-exchanging ATPase.	1	
EC:3.6.4.-	Hydrolases. Acting on acid anhydrides. Acting on ATP; involved in cellular and subcellular movement.	4	
EC:3.6.4.12	DNA helicase.	2	
EC:3.6.4.13	RNA helicase.	2	
EC:3.7.1.12	Cobalt-precorrin 5A hydrolase.	2	
EC:4.1.1.11	Aspartate 1-decarboxylase.	1	
EC:4.1.1.15	Glutamate decarboxylase.	1	
EC:4.1.1.17	Ornithine decarboxylase.	1	
EC:4.1.1.19	Arginine decarboxylase.	2	
EC:4.1.1.20	Diaminopimelate decarboxylase.	1	
EC:4.1.1.23	Orotidine-5'-phosphate decarboxylase.	2	
EC:4.1.1.25	Tyrosine decarboxylase.	1	
EC:4.1.1.31	Phosphoenolpyruvate carboxylase.	1	
EC:4.1.1.36	Phosphopantothenoylcysteine decarboxylase.	1	
EC:4.1.1.39	Ribulose-bisphosphate carboxylase.	1	
EC:4.1.1.44	4-carboxymuconolactone decarboxylase.	1	
EC:4.1.1.48	Indole-3-glycerol-phosphate synthase.	1	
EC:4.1.1.65	Phosphatidylserine decarboxylase.	1	
EC:4.1.1.74	Indolepyruvate decarboxylase.	1	
EC:4.1.1.79	Sulfopyruvate decarboxylase.	1	
EC:4.1.1.81	Threonine-phosphate decarboxylase.	1	
EC:4.1.1.98	4-hydroxy-3-polyprenylbenzoate decarboxylase.	1	
EC:4.1.2.13	Fructose-bisphosphate aldolase.	3	
EC:4.1.2.17	L-fuculose-phosphate aldolase.	1	
EC:4.1.2.43	3-hexulose-6-phosphate synthase.	2	
EC:4.1.2.50	6-carboxytetrahydropterin synthase.	1	
EC:4.1.3.-	Lyases. Carbon-carbon lyases. Oxo-acid-lyases.	1	
EC:4.1.3.27	Anthranilate synthase.	2	
EC:4.1.3.44	tRNA 4-demethylwyosine synthase (AdoMet-dependent).	1	
EC:4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase.	1	
EC:4.1.99.14	Spore photoproduct lyase.	1	
EC:4.1.99.17	Phosphomethylpyrimidine synthase.	2	
EC:4.1.99.18	Cyclic pyranopterin phosphate synthase.	2	
EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase.	1	
EC:4.2.1.10	3-dehydroquinate dehydratase.	1	
EC:4.2.1.11	Phosphopyruvate hydratase.	1	
EC:4.2.1.114	Methanogen homoaconitase.	3	
EC:4.2.1.147	5,6,7,8-tetrahydromethanopterin hydro-lyase.	2	
EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase.	1	
EC:4.2.1.2	Fumarate hydratase.	2	
EC:4.2.1.20	Tryptophan synthase.	3	
EC:4.2.1.24	Porphobilinogen synthase.	1	
EC:4.2.1.3	Aconitate hydratase.	1	
EC:4.2.1.33	3-isopropylmalate dehydratase.	2	
EC:4.2.1.35	(R)-2-methylmalate dehydratase.	2	
EC:4.2.1.47	GDP-mannose 4,6-dehydratase.	1	
EC:4.2.1.51	Prephenate dehydratase.	1	
EC:4.2.1.75	Uroporphyrinogen-III synthase.	1	
EC:4.2.1.9	Dihydroxy-acid dehydratase.	2	
EC:4.2.3.1	Threonine synthase.	1	
EC:4.2.3.12	6-pyruvoyltetrahydropterin synthase.	1	
EC:4.2.3.5	Chorismate synthase.	1	
EC:4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	3	
EC:4.3.2.1	Argininosuccinate lyase.	1	
EC:4.3.2.2	Adenylosuccinate lyase.	1	
EC:4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing).	2	
EC:4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase.	1	
EC:4.4.1.11	Methionine gamma-lyase.	1	
EC:4.4.1.16	Selenocysteine lyase.	1	
EC:4.6.1.1	Adenylate cyclase.	1	
EC:4.99.1.3	Sirohydrochlorin cobaltochelatase.	1	
EC:4.99.1.4	Sirohydrochlorin ferrochelatase.	1	
