Enzyme ID	Enzyme Name	Gene Count	
EC:1.16.3.2	Bacterial non-heme ferritin.	1	
EC:1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase.	2	
EC:1.17.4.1	Ribonucleoside-diphosphate reductase.	1	
EC:1.17.4.2	Ribonucleoside-triphosphate reductase.	1	
EC:1.18.6.1	Nitrogenase.	5	
EC:1.2.1.11	Aspartate-semialdehyde dehydrogenase.	1	
EC:1.2.1.2	Formate dehydrogenase.	3	
EC:1.2.1.22	Lactaldehyde dehydrogenase.	1	
EC:1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase.	1	
EC:1.2.1.59	Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating).	1	
EC:1.2.1.70	Glutamyl-tRNA reductase.	1	
EC:1.2.3.3	Pyruvate oxidase.	1	
EC:1.2.7.1	Pyruvate synthase.	4	
EC:1.2.7.11	2-oxoacid oxidoreductase (ferredoxin).	2	
EC:1.2.7.3	2-oxoglutarate synthase.	3	
EC:1.2.7.4	Carbon-monoxide dehydrogenase (ferredoxin).	1	
EC:1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin).	3	
EC:1.2.7.8	Indolepyruvate ferredoxin oxidoreductase.	2	
EC:1.2.99.5	Formylmethanofuran dehydrogenase.	6	
EC:1.20.4.1	Arsenate reductase (glutaredoxin).	1	
EC:1.3.1.101	2,3-bis-O-geranylgeranyl-sn-glycerol 1-phosphate reductase (NAD(P)H).	2	
EC:1.3.1.106	Cobalt-precorrin-6A reductase.	1	
EC:1.3.1.12	Prephenate dehydrogenase.	1	
EC:1.3.1.14	Dihydroorotate dehydrogenase (NAD(+)).	1	
EC:1.3.1.54	Precorrin-6A reductase.	1	
EC:1.3.1.76	Precorrin-2 dehydrogenase.	1	
EC:1.3.4.1	Fumarate reductase (CoM/CoB).	2	
EC:1.3.5.3	Protoporphyrinogen IX dehydrogenase (menaquinone).	1	
EC:1.3.7.11	2,3-bis-O-geranylgeranyl-sn-glycero-phospholipid reductase.	2	
EC:1.4.1.1	Alanine dehydrogenase.	1	
EC:1.4.1.21	Aspartate dehydrogenase.	2	
EC:1.4.1.24	3-dehydroquinate synthase II.	1	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	1	
EC:1.5.98.1	Methylenetetrahydromethanopterin dehydrogenase.	1	
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase.	1	
EC:1.5.99.15	Dihydromethanopterin reductase (acceptor).	1	
EC:1.6.3.3	NADH oxidase (H(2)O(2)-forming).	1	
EC:1.7.99.1	Hydroxylamine reductase.	2	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	1	
EC:1.8.1.8	Protein-disulfide reductase.	1	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	1	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	1	
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase.	1	
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).	1	
EC:1.8.98.1	CoB--CoM heterodisulfide reductase.	6	
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.	2	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	4	
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase.	1	
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase.	1	
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase.	1	
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase.	1	
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	1	
EC:2.1.1.151	Cobalt-factor II C(20)-methyltransferase.	1	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	1	
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase.	1	
EC:2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase.	1	
EC:2.1.1.196	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating).	1	
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase.	1	
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase.	1	
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase.	1	
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase.	1	
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase.	1	
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase.	1	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	1	
EC:2.1.1.245	5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein Co-methyltransferase.	2	
EC:2.1.1.246	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase.	1	
EC:2.1.1.271	Cobalt-precorrin-4 methyltransferase.	1	
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase.	1	
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase.	1	
EC:2.1.1.45	Thymidylate synthase.	2	
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.	1	
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).	4	
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	1	
EC:2.1.1.86	Tetrahydromethanopterin S-methyltransferase.	9	
EC:2.1.1.90	Methanol--corrinoid protein Co-methyltransferase.	1	
EC:2.1.1.98	Diphthine synthase.	1	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	1	
EC:2.1.3.2	Aspartate carbamoyltransferase.	1	
EC:2.1.3.3	Ornithine carbamoyltransferase.	1	
EC:2.10.1.1	Molybdopterin molybdotransferase.	2	
EC:2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase.	1	
EC:2.2.1.6	Acetolactate synthase.	4	
EC:2.3.1.-	Transferases. Acyltransferases. Transferring groups other than amino-acyl groups.	1	
EC:2.3.1.1	Amino-acid N-acetyltransferase.	1	
EC:2.3.1.101	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase.	2	
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	1	
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase.	1	
EC:2.3.1.182	(R)-citramalate synthase.	1	
EC:2.3.1.183	Phosphinothricin acetyltransferase.	1	
EC:2.3.1.19	Phosphate butyryltransferase.	1	
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase.	1	
EC:2.3.1.30	Serine O-acetyltransferase.	1	
EC:2.3.1.31	Homoserine O-acetyltransferase.	2	
EC:2.3.1.35	Glutamate N-acetyltransferase.	1	
EC:2.3.1.48	Histone acetyltransferase.	1	
EC:2.3.1.79	Maltose O-acetyltransferase.	1	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	1	
EC:2.3.3.-	Transferases. Acyltransferases. Acyl groups converted into alkyl groups on transfer.	1	
EC:2.3.3.1	Citrate (Si)-synthase.	2	
EC:2.3.3.10	Hydroxymethylglutaryl-CoA synthase.	1	
EC:2.3.3.13	2-isopropylmalate synthase.	1	
EC:2.3.3.14	Homocitrate synthase.	1	
EC:2.4.1.-	Transferases. Glycosyltransferases. Hexosyltransferases.	2	
EC:2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming).	1	
EC:2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase.	1	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	1	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	2	
EC:2.4.2.14	Amidophosphoribosyltransferase.	1	
EC:2.4.2.17	ATP phosphoribosyltransferase.	1	
EC:2.4.2.18	Anthranilate phosphoribosyltransferase.	1	
EC:2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).	1	
EC:2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.	1	
EC:2.4.2.48	tRNA-guanine(15) transglycosylase.	1	
EC:2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase.	1	
EC:2.4.2.54	Beta-ribofuranosylphenol 5'-phosphate synthase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	1	
EC:2.4.2.9	Uracil phosphoribosyltransferase.	1	
EC:2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycotransferase.	4	
EC:2.5.1.-	Transferases. Transferring alkyl or aryl groups, other than methyl groups. Transferring alkyl or aryl groups, other than methyl groups.	1	
EC:2.5.1.1	Dimethylallyltranstransferase.	1	
EC:2.5.1.10	(2E,6E)-farnesyl diphosphate synthase.	1	
EC:2.5.1.105	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase.	1	
EC:2.5.1.108	2-(3-amino-3-carboxypropyl)histidine synthase.	1	
EC:2.5.1.114	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase.	1	
EC:2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.	1	
EC:2.5.1.29	Geranylgeranyl diphosphate synthase.	1	
EC:2.5.1.41	Phosphoglycerol geranylgeranyltransferase.	1	
EC:2.5.1.42	Geranylgeranylglycerol-phosphate geranylgeranyltransferase.	1	
EC:2.5.1.46	Deoxyhypusine synthase.	1	
EC:2.5.1.47	Cysteine synthase.	1	
EC:2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase.	1	
EC:2.5.1.6	Methionine adenosyltransferase.	1	
EC:2.5.1.61	Hydroxymethylbilane synthase.	1	
EC:2.5.1.72	Quinolinate synthase.	2	
EC:2.5.1.73	O-phospho-L-seryl-tRNA:Cys-tRNA synthase.	1	
EC:2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase.	1	
EC:2.5.1.77	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase.	3	
EC:2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase.	1	
EC:2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl- diphosphate specific).	1	
EC:2.5.1.9	Riboflavin synthase.	1	
EC:2.5.1.97	Pseudaminic acid synthase.	1	
EC:2.6.1.-	Transferases. Transferring nitrogenous groups. Transaminases.	1	
EC:2.6.1.1	Aspartate transaminase.	1	
EC:2.6.1.11	Acetylornithine transaminase.	1	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	2	
EC:2.6.1.17	Succinyldiaminopimelate transaminase.	1	
EC:2.6.1.42	Branched-chain-amino-acid transaminase.	1	
EC:2.6.1.83	LL-diaminopimelate aminotransferase.	1	
EC:2.6.1.9	Histidinol-phosphate transaminase.	1	
EC:2.6.1.97	Archaeosine synthase.	1	
EC:2.7.1.15	Ribokinase.	2	
EC:2.7.1.161	CTP-dependent riboflavin kinase.	1	
EC:2.7.1.169	Pantoate kinase.	1	
EC:2.7.1.23	NAD(+) kinase.	1	
EC:2.7.1.36	Mevalonate kinase.	1	
EC:2.7.1.49	Hydroxymethylpyrimidine kinase.	1	
EC:2.7.1.71	Shikimate kinase.	1	
EC:2.7.11.1	Non-specific serine/threonine protein kinase.	2	
EC:2.7.2.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with a carboxy group as acceptor.	1	
EC:2.7.2.3	Phosphoglycerate kinase.	1	
EC:2.7.2.4	Aspartate kinase.	1	
EC:2.7.2.8	Acetylglutamate kinase.	1	
EC:2.7.4.14	UMP/CMP kinase.	1	
EC:2.7.4.16	Thiamine-phosphate kinase.	1	
EC:2.7.4.22	UMP kinase.	1	
EC:2.7.4.26	Isopentenyl phosphate kinase.	1	
EC:2.7.4.3	Adenylate kinase.	3	
EC:2.7.4.6	Nucleoside-diphosphate kinase.	1	
EC:2.7.4.7	Phosphomethylpyrimidine kinase.	1	
EC:2.7.4.9	dTMP kinase.	2	
EC:2.7.6.1	Ribose-phosphate diphosphokinase.	1	
EC:2.7.7.-	Transferases. Transferring phosphorus-containing groups. Nucleotidyltransferases.	2	
EC:2.7.7.1	Nicotinamide-nucleotide adenylyltransferase.	1	
EC:2.7.7.13	Mannose-1-phosphate guanylyltransferase.	1	
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase.	1	
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase.	1	
EC:2.7.7.3	Pantetheine-phosphate adenylyltransferase.	1	
EC:2.7.7.6	DNA-directed RNA polymerase.	12	
EC:2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase.	1	
EC:2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase.	1	
EC:2.7.7.67	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase.	1	
EC:2.7.7.68	2-phospho-L-lactate guanylyltransferase.	1	
EC:2.7.7.7	DNA-directed DNA polymerase.	4	
EC:2.7.7.72	CCA tRNA nucleotidyltransferase.	1	
EC:2.7.7.76	Molybdenum cofactor cytidylyltransferase.	1	
EC:2.7.7.77	Molybdenum cofactor guanylyltransferase.	1	
EC:2.7.7.87	L-threonylcarbamoyladenylate synthase.	1	
EC:2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase.	1	
EC:2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase.	1	
EC:2.7.8.14	CDP-ribitol ribitolphosphotransferase.	1	
EC:2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase.	1	
EC:2.7.8.28	2-phospho-L-lactate transferase.	1	
EC:2.7.8.38	Archaetidylserine synthase.	1	
EC:2.7.8.39	Archaetidylinositol phosphate synthase.	1	
EC:2.7.8.41	Cardiolipin synthase (CMP-forming).	1	
EC:2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase.	1	
EC:2.7.9.2	Pyruvate, water dikinase.	2	
EC:2.8.1.-	Transferases. Transferring sulfur-containing groups. Sulfurtransferases.	1	
EC:2.8.1.12	Molybdopterin synthase.	1	
EC:2.8.1.7	Cysteine desulfurase.	2	
EC:2.8.4.1	Coenzyme-B sulfoethylthiotransferase.	3	
EC:2.9.1.1	L-seryl-tRNA(Sec) selenium transferase.	1	
EC:3.-	Hydrolases.	1	
EC:3.1.-	Hydrolases. Acting on ester bonds.	9	
EC:3.1.1.29	Aminoacyl-tRNA hydrolase.	1	
EC:3.1.11.2	Exodeoxyribonuclease III.	1	
EC:3.1.12.1	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming).	2	
EC:3.1.2.-	Hydrolases. Acting on ester bonds. Thiolester hydrolases.	2	
EC:3.1.2.6	Hydroxyacylglutathione hydrolase.	1	
EC:3.1.21.-	Hydrolases. Acting on ester bonds. Endodeoxyribonucleases producing 5'-phosphomonoesters.	1	
EC:3.1.21.2	Deoxyribonuclease IV.	1	
EC:3.1.21.3	Type I site-specific deoxyribonuclease.	4	
EC:3.1.21.5	Type III site-specific deoxyribonuclease.	1	
EC:3.1.26.11	Ribonuclease Z.	1	
EC:3.1.26.3	Ribonuclease III.	1	
EC:3.1.26.4	Ribonuclease H.	1	
EC:3.1.26.5	Ribonuclease P.	4	
EC:3.1.27.9	tRNA-intron lyase.	1	
EC:3.1.3.11	Fructose-bisphosphatase.	1	
EC:3.1.3.12	Trehalose-phosphatase.	1	
EC:3.1.3.16	Protein-serine/threonine phosphatase.	1	
EC:3.1.3.25	Inositol-phosphate phosphatase.	1	
EC:3.1.3.3	Phosphoserine phosphatase.	1	
EC:3.1.3.5	5'-nucleotidase.	1	
EC:3.1.3.71	2-phosphosulfolactate phosphatase.	1	
EC:3.1.31.1	Micrococcal nuclease.	1	
EC:3.2.1.4	Cellulase.	1	
EC:3.2.2.-	Hydrolases. Glycosylases. Hydrolyzing N-glycosyl compounds.	1	
EC:3.3.1.1	Adenosylhomocysteinase.	1	
EC:3.4.-	Hydrolases. Acting on peptide bonds (peptidases).	3	
EC:3.4.11.18	Methionyl aminopeptidase.	1	
EC:3.4.13.9	Xaa-Pro dipeptidase.	1	
EC:3.4.21.-	Hydrolases. Acting on peptide bonds (peptidases). Serine endopeptidases.	2	
EC:3.4.21.53	Endopeptidase La.	3	
EC:3.4.22.70	Sortase A.	2	
EC:3.4.23.-	Hydrolases. Acting on peptide bonds (peptidases). Aspartic endopeptidases.	1	
EC:3.4.23.51	HycI peptidase.	1	
EC:3.4.23.52	Preflagellin peptidase.	1	
EC:3.4.24.-	Hydrolases. Acting on peptide bonds (peptidases). Metalloendopeptidases.	4	
EC:3.4.25.1	Proteasome endopeptidase complex.	2	
EC:3.5.1.102	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase.	1	
EC:3.5.1.24	Choloylglycine hydrolase.	1	
EC:3.5.1.28	N-acetylmuramoyl-L-alanine amidase.	1	
EC:3.5.2.3	Dihydroorotase.	1	
EC:3.5.3.11	Agmatinase.	1	
EC:3.5.4.1	Cytosine deaminase.	1	
EC:3.5.4.10	IMP cyclohydrolase.	1	
EC:3.5.4.13	dCTP deaminase.	1	
EC:3.5.4.19	Phosphoribosyl-AMP cyclohydrolase.	1	
EC:3.5.4.2	Adenine deaminase.	1	
EC:3.5.4.27	Methenyltetrahydromethanopterin cyclohydrolase.	1	
EC:3.5.4.28	S-adenosylhomocysteine deaminase.	1	
EC:3.5.4.29	GTP cyclohydrolase IIa.	1	
EC:3.5.4.31	S-methyl-5'-thioadenosine deaminase.	1	
EC:3.5.4.39	GTP cyclohydrolase IV.	1	
EC:3.6.1.-	Hydrolases. Acting on acid anhydrides. In phosphorus-containing anhydrides.	1	
EC:3.6.1.1	Inorganic diphosphatase.	1	
EC:3.6.1.22	NAD(+) diphosphatase.	1	
EC:3.6.1.23	dUTP diphosphatase.	1	
EC:3.6.1.27	Undecaprenyl-diphosphate phosphatase.	5	
EC:3.6.1.31	Phosphoribosyl-ATP diphosphatase.	1	
EC:3.6.1.55	8-oxo-dGTP diphosphatase.	2	
EC:3.6.1.66	XTP/dITP diphosphatase.	1	
EC:3.6.3.-	Hydrolases. Acting on acid anhydrides. Acting on acid anhydrides; catalyzing transmembrane movement of substances.	1	
EC:3.6.3.14	H(+)-transporting two-sector ATPase.	1	
EC:3.6.3.16	Arsenite-transporting ATPase.	1	
EC:3.6.3.27	Phosphate-transporting ATPase.	1	
EC:3.6.3.3	Cadmium-exporting ATPase.	1	
EC:3.6.3.34	Iron-chelate-transporting ATPase.	1	
EC:3.6.3.4	Cu(2+)-exporting ATPase.	1	
EC:3.6.3.5	Zinc-exporting ATPase.	1	
EC:3.6.3.54	Cu(+) exporting ATPase.	2	
EC:3.6.3.55	Tungstate-importing ATPase.	1	
EC:3.6.3.8	Calcium-transporting ATPase.	3	
EC:3.6.4.-	Hydrolases. Acting on acid anhydrides. Acting on ATP; involved in cellular and subcellular movement.	6	
EC:3.6.4.13	RNA helicase.	1	
EC:3.7.1.12	Cobalt-precorrin 5A hydrolase.	1	
EC:4.1.1.11	Aspartate 1-decarboxylase.	1	
EC:4.1.1.15	Glutamate decarboxylase.	1	
EC:4.1.1.19	Arginine decarboxylase.	1	
EC:4.1.1.20	Diaminopimelate decarboxylase.	1	
EC:4.1.1.23	Orotidine-5'-phosphate decarboxylase.	1	
EC:4.1.1.25	Tyrosine decarboxylase.	1	
EC:4.1.1.36	Phosphopantothenoylcysteine decarboxylase.	1	
EC:4.1.1.44	4-carboxymuconolactone decarboxylase.	2	
EC:4.1.1.48	Indole-3-glycerol-phosphate synthase.	1	
EC:4.1.1.65	Phosphatidylserine decarboxylase.	1	
EC:4.1.1.79	Sulfopyruvate decarboxylase.	2	
EC:4.1.1.98	4-hydroxy-3-polyprenylbenzoate decarboxylase.	1	
EC:4.1.2.13	Fructose-bisphosphate aldolase.	2	
EC:4.1.2.17	L-fuculose-phosphate aldolase.	1	
EC:4.1.2.4	Deoxyribose-phosphate aldolase.	1	
EC:4.1.2.43	3-hexulose-6-phosphate synthase.	2	
EC:4.1.2.50	6-carboxytetrahydropterin synthase.	1	
EC:4.1.3.-	Lyases. Carbon-carbon lyases. Oxo-acid-lyases.	1	
EC:4.1.3.27	Anthranilate synthase.	2	
EC:4.1.3.44	tRNA 4-demethylwyosine synthase (AdoMet-dependent).	1	
EC:4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase.	1	
EC:4.1.99.17	Phosphomethylpyrimidine synthase.	2	
EC:4.1.99.18	Cyclic pyranopterin phosphate synthase.	2	
EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase.	1	
EC:4.2.1.1	Carbonate dehydratase.	1	
EC:4.2.1.10	3-dehydroquinate dehydratase.	1	
EC:4.2.1.11	Phosphopyruvate hydratase.	1	
EC:4.2.1.114	Methanogen homoaconitase.	2	
EC:4.2.1.147	5,6,7,8-tetrahydromethanopterin hydro-lyase.	2	
EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase.	1	
EC:4.2.1.2	Fumarate hydratase.	4	
EC:4.2.1.20	Tryptophan synthase.	3	
EC:4.2.1.24	Porphobilinogen synthase.	1	
EC:4.2.1.33	3-isopropylmalate dehydratase.	2	
EC:4.2.1.35	(R)-2-methylmalate dehydratase.	2	
EC:4.2.1.46	dTDP-glucose 4,6-dehydratase.	2	
EC:4.2.1.47	GDP-mannose 4,6-dehydratase.	1	
EC:4.2.1.51	Prephenate dehydratase.	1	
EC:4.2.1.75	Uroporphyrinogen-III synthase.	1	
EC:4.2.1.9	Dihydroxy-acid dehydratase.	1	
EC:4.2.3.1	Threonine synthase.	1	
EC:4.2.3.12	6-pyruvoyltetrahydropterin synthase.	1	
EC:4.2.3.5	Chorismate synthase.	1	
EC:4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	2	
EC:4.3.2.1	Argininosuccinate lyase.	1	
EC:4.3.2.2	Adenylosuccinate lyase.	1	
EC:4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing).	3	
EC:4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase.	1	
EC:4.4.1.1	Cystathionine gamma-lyase.	1	
EC:4.4.1.16	Selenocysteine lyase.	1	
EC:4.4.1.19	Phosphosulfolactate synthase.	1	
EC:4.4.1.5	Lactoylglutathione lyase.	2	
EC:4.4.1.8	Cystathionine beta-lyase.	1	
EC:4.6.1.-	Lyases. Phosphorus-oxygen lyases. Phosphorus-oxygen lyases.	1	
EC:4.6.1.1	Adenylate cyclase.	1	
EC:4.99.1.3	Sirohydrochlorin cobaltochelatase.	1	
EC:4.99.1.4	Sirohydrochlorin ferrochelatase.	1	
EC:5.1.1.7	Diaminopimelate epimerase.	1	
EC:5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase.	2	
EC:5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing).	2	
EC:5.1.3.2	UDP-glucose 4-epimerase.	2	
EC:5.1.99.6	NAD(P)H-hydrate epimerase.	1	
EC:5.2.1.8	Peptidylprolyl isomerase.	2	
EC:5.3.1.1	Triose-phosphate isomerase.	1	
EC:5.3.1.16	1-(5-phosphoribosyl)-5- ((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase.	2	
EC:5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase.	1	
EC:5.3.1.24	Phosphoribosylanthranilate isomerase.	1	
EC:5.3.1.27	6-phospho-3-hexuloisomerase.	2	
EC:5.3.1.6	Ribose-5-phosphate isomerase.	1	
EC:5.3.2.6	2-hydroxymuconate tautomerase.	2	
EC:5.3.3.2	Isopentenyl-diphosphate Delta-isomerase.	1	
EC:5.4.2.10	Phosphoglucosamine mutase.	2	
EC:5.4.2.12	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent).	2	
EC:5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent).	2	
EC:5.4.2.8	Phosphomannomutase.	2	
EC:5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase.	1	
EC:5.4.99.-	Isomerases. Intramolecular transferases. Transferring other groups.	2	
EC:5.4.99.12	tRNA pseudouridine(38-40) synthase.	1	
EC:5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase.	1	
EC:5.4.99.27	tRNA pseudouridine(13) synthase.	1	
EC:5.4.99.5	Chorismate mutase.	1	
EC:5.4.99.60	Cobalt-precorrin-8 methylmutase.	1	
EC:5.4.99.61	Precorrin-8X methylmutase.	1	
EC:5.5.1.4	Inositol-3-phosphate synthase.	1	
EC:5.99.1.2	DNA topoisomerase.	1	
EC:5.99.1.3	DNA topoisomerase (ATP-hydrolyzing).	2	
EC:6.1.1.1	Tyrosine--tRNA ligase.	1	
EC:6.1.1.10	Methionine--tRNA ligase.	1	
EC:6.1.1.11	Serine--tRNA ligase.	1	
EC:6.1.1.12	Aspartate--tRNA ligase.	1	
EC:6.1.1.14	Glycine--tRNA ligase.	1	
EC:6.1.1.15	Proline--tRNA ligase.	1	
EC:6.1.1.16	Cysteine--tRNA ligase.	1	
EC:6.1.1.17	Glutamate--tRNA ligase.	1	
EC:6.1.1.19	Arginine--tRNA ligase.	1	
EC:6.1.1.2	Tryptophan--tRNA ligase.	1	
EC:6.1.1.20	Phenylalanine--tRNA ligase.	2	
EC:6.1.1.21	Histidine--tRNA ligase.	1	
EC:6.1.1.27	O-phosphoserine--tRNA ligase.	1	
EC:6.1.1.3	Threonine--tRNA ligase.	1	
EC:6.1.1.4	Leucine--tRNA ligase.	1	
EC:6.1.1.5	Isoleucine--tRNA ligase.	1	
EC:6.1.1.6	Lysine--tRNA ligase.	1	
EC:6.1.1.7	Alanine--tRNA ligase.	1	
