Enzyme ID	Enzyme Name	Gene Count	
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase.	1	
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase.	1	
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase.	1	
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase.	1	
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase.	1	
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase.	1	
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase.	1	
EC:2.1.1.218	tRNA (adenine(9)-N(1))-methyltransferase.	1	
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase.	1	
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase.	1	
EC:2.1.1.221	tRNA (guanine(9)-N(1))-methyltransferase.	1	
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase.	2	
EC:2.1.1.256	tRNA (guanine(6)-N(2))-methyltransferase.	1	
EC:2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase.	1	
EC:2.1.1.260	rRNA small subunit pseudouridine methyltransferase Nep1.	1	
EC:2.1.1.282	tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))- methyltransferase.	2	
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase.	1	
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase.	1	
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.	1	
EC:2.1.1.98	Diphthine synthase.	1	
EC:2.1.2.1	Glycine hydroxymethyltransferase.	1	
EC:2.1.2.10	Aminomethyltransferase.	1	
EC:2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.	1	
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase.	1	
EC:2.1.3.2	Aspartate carbamoyltransferase.	1	
EC:2.1.3.3	Ornithine carbamoyltransferase.	1	
EC:2.10.1.1	Molybdopterin molybdotransferase.	1	
EC:2.2.1.1	Transketolase.	2	
EC:2.2.1.6	Acetolactate synthase.	2	
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase.	2	
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase.	1	
EC:2.3.1.16	Acetyl-CoA C-acyltransferase.	1	
EC:2.3.1.193	tRNA(Met) cytidine acetyltransferase.	3	
EC:2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase.	1	
EC:2.3.1.9	Acetyl-CoA C-acetyltransferase.	2	
EC:2.3.3.10	Hydroxymethylglutaryl-CoA synthase.	1	
EC:2.3.3.13	2-isopropylmalate synthase.	3	
EC:2.4.1.217	Mannosyl-3-phosphoglycerate synthase.	1	
EC:2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase.	1	
EC:2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.	1	
EC:2.4.2.-	Transferases. Glycosyltransferases. Pentosyltransferases.	2	
EC:2.4.2.10	Orotate phosphoribosyltransferase.	1	
EC:2.4.2.14	Amidophosphoribosyltransferase.	2	
EC:2.4.2.17	ATP phosphoribosyltransferase.	1	
EC:2.4.2.18	Anthranilate phosphoribosyltransferase.	1	
EC:2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).	1	
EC:2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.	2	
EC:2.4.2.3	Uridine phosphorylase.	2	
EC:2.4.2.48	tRNA-guanine(15) transglycosylase.	1	
EC:2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase.	1	
EC:2.4.2.54	Beta-ribofuranosylphenol 5'-phosphate synthase.	2	
EC:2.4.2.57	AMP phosphorylase.	1	
EC:2.4.2.7	Adenine phosphoribosyltransferase.	2	
EC:2.4.2.9	Uracil phosphoribosyltransferase.	1	
EC:2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycotransferase.	1	
EC:2.5.1.-	Transferases. Transferring alkyl or aryl groups, other than methyl groups. Transferring alkyl or aryl groups, other than methyl groups.	1	
EC:2.5.1.1	Dimethylallyltranstransferase.	1	
EC:2.5.1.10	(2E,6E)-farnesyl diphosphate synthase.	1	
EC:2.5.1.105	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase.	1	
EC:2.5.1.108	2-(3-amino-3-carboxypropyl)histidine synthase.	1	
EC:2.5.1.16	Spermidine synthase.	2	
EC:2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase.	1	
EC:2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.	1	
EC:2.5.1.29	Geranylgeranyl diphosphate synthase.	1	
EC:2.5.1.39	4-hydroxybenzoate polyprenyltransferase.	1	
EC:2.5.1.41	Phosphoglycerol geranylgeranyltransferase.	1	
EC:2.5.1.42	Geranylgeranylglycerol-phosphate geranylgeranyltransferase.	1	
EC:2.5.1.46	Deoxyhypusine synthase.	1	
EC:2.5.1.47	Cysteine synthase.	2	
EC:2.5.1.48	Cystathionine gamma-synthase.	1	
EC:2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.	1	
EC:2.5.1.6	Methionine adenosyltransferase.	1	
EC:2.5.1.61	Hydroxymethylbilane synthase.	1	
EC:2.5.1.65	O-phosphoserine sulfhydrylase.	1	
EC:2.5.1.72	Quinolinate synthase.	1	
EC:2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase.	1	
EC:2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl- diphosphate specific).	1	
EC:2.5.1.9	Riboflavin synthase.	1	
EC:2.6.1.-	Transferases. Transferring nitrogenous groups. Transaminases.	2	
EC:2.6.1.1	Aspartate transaminase.	1	
EC:2.6.1.102	GDP-perosamine synthase.	1	
EC:2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).	1	
EC:2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase.	1	
EC:2.6.1.9	Histidinol-phosphate transaminase.	2	
EC:2.7.1.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with an alcohol group as acceptor.	2	
EC:2.7.1.15	Ribokinase.	1	
EC:2.7.1.161	CTP-dependent riboflavin kinase.	1	
EC:2.7.1.165	Glycerate 2-kinase.	1	
EC:2.7.1.169	Pantoate kinase.	1	
EC:2.7.1.23	NAD(+) kinase.	1	
EC:2.7.1.25	Adenylyl-sulfate kinase.	1	
EC:2.7.1.36	Mevalonate kinase.	1	
EC:2.7.1.39	Homoserine kinase.	1	
EC:2.7.1.40	Pyruvate kinase.	1	
EC:2.7.1.49	Hydroxymethylpyrimidine kinase.	1	
EC:2.7.1.71	Shikimate kinase.	1	
EC:2.7.11.1	Non-specific serine/threonine protein kinase.	3	
EC:2.7.2.-	Transferases. Transferring phosphorus-containing groups. Phosphotransferases with a carboxy group as acceptor.	1	
EC:2.7.2.2	Carbamate kinase.	1	
EC:2.7.2.3	Phosphoglycerate kinase.	1	
EC:2.7.2.4	Aspartate kinase.	1	
EC:2.7.4.14	UMP/CMP kinase.	1	
EC:2.7.4.16	Thiamine-phosphate kinase.	1	
EC:2.7.4.22	UMP kinase.	1	
EC:2.7.4.26	Isopentenyl phosphate kinase.	1	
EC:2.7.4.3	Adenylate kinase.	2	
EC:2.7.4.6	Nucleoside-diphosphate kinase.	1	
EC:2.7.4.7	Phosphomethylpyrimidine kinase.	1	
EC:2.7.4.9	dTMP kinase.	1	
EC:2.7.6.1	Ribose-phosphate diphosphokinase.	1	
EC:2.7.7.-	Transferases. Transferring phosphorus-containing groups. Nucleotidyltransferases.	3	
EC:2.7.7.1	Nicotinamide-nucleotide adenylyltransferase.	2	
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase.	1	
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase.	1	
EC:2.7.7.4	Sulfate adenylyltransferase.	1	
EC:2.7.7.53	ATP adenylyltransferase.	1	
EC:2.7.7.6	DNA-directed RNA polymerase.	13	
EC:2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase.	1	
EC:2.7.7.63	Lipoate--protein ligase.	1	
EC:2.7.7.67	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase.	1	
EC:2.7.7.7	DNA-directed DNA polymerase.	3	
EC:2.7.7.72	CCA tRNA nucleotidyltransferase.	1	
EC:2.7.7.74	1L-myo-inositol 1-phosphate cytidylyltransferase.	1	
EC:2.7.7.87	L-threonylcarbamoyladenylate synthase.	1	
EC:2.7.8.15	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase.	1	
EC:2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase.	1	
EC:2.7.8.34	CDP-L-myo-inositol myo-inositolphosphotransferase.	1	
EC:2.7.8.39	Archaetidylinositol phosphate synthase.	1	
EC:2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase.	1	
EC:2.7.9.2	Pyruvate, water dikinase.	1	
EC:2.8.1.12	Molybdopterin synthase.	2	
EC:2.8.1.6	Biotin synthase.	1	
EC:2.8.1.7	Cysteine desulfurase.	1	
EC:3.-	Hydrolases.	1	
EC:3.1.-	Hydrolases. Acting on ester bonds.	5	
EC:3.1.1.-	Hydrolases. Acting on ester bonds. Carboxylic ester hydrolases.	1	
EC:3.1.1.29	Aminoacyl-tRNA hydrolase.	1	
EC:3.1.1.96	D-aminoacyl-tRNA deacylase.	1	
EC:3.1.12.1	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming).	2	
EC:3.1.2.-	Hydrolases. Acting on ester bonds. Thiolester hydrolases.	1	
EC:3.1.2.6	Hydroxyacylglutathione hydrolase.	1	
EC:3.1.21.-	Hydrolases. Acting on ester bonds. Endodeoxyribonucleases producing 5'-phosphomonoesters.	1	
EC:3.1.21.2	Deoxyribonuclease IV.	1	
EC:3.1.21.7	Deoxyribonuclease V.	1	
EC:3.1.26.11	Ribonuclease Z.	2	
EC:3.1.26.4	Ribonuclease H.	1	
EC:3.1.26.5	Ribonuclease P.	4	
EC:3.1.27.9	tRNA-intron lyase.	2	
EC:3.1.3.11	Fructose-bisphosphatase.	1	
EC:3.1.3.16	Protein-serine/threonine phosphatase.	1	
EC:3.1.3.25	Inositol-phosphate phosphatase.	1	
EC:3.1.3.3	Phosphoserine phosphatase.	1	
EC:3.1.3.41	4-nitrophenylphosphatase.	1	
EC:3.1.3.5	5'-nucleotidase.	1	
EC:3.1.3.70	Mannosyl-3-phosphoglycerate phosphatase.	1	
EC:3.1.4.46	Glycerophosphodiester phosphodiesterase.	2	
EC:3.1.4.56	7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase.	1	
EC:3.2.-	Hydrolases. Glycosylases.	1	
EC:3.2.1.4	Cellulase.	1	
EC:3.2.2.-	Hydrolases. Glycosylases. Hydrolyzing N-glycosyl compounds.	1	
EC:3.3.1.1	Adenosylhomocysteinase.	1	
EC:3.4.-	Hydrolases. Acting on peptide bonds (peptidases).	2	
EC:3.4.11.-	Hydrolases. Acting on peptide bonds (peptidases). Aminopeptidases.	1	
EC:3.4.11.1	Leucyl aminopeptidase.	1	
EC:3.4.11.18	Methionyl aminopeptidase.	1	
EC:3.4.13.9	Xaa-Pro dipeptidase.	1	
EC:3.4.17.19	Carboxypeptidase Taq.	1	
EC:3.4.19.1	Acylaminoacyl-peptidase.	2	
EC:3.4.19.3	Pyroglutamyl-peptidase I.	1	
EC:3.4.19.5	Beta-aspartyl-peptidase.	1	
EC:3.4.23.51	HycI peptidase.	1	
EC:3.4.24.-	Hydrolases. Acting on peptide bonds (peptidases). Metalloendopeptidases.	1	
EC:3.4.25.1	Proteasome endopeptidase complex.	3	
EC:3.5.1.-	Hydrolases. Acting on carbon-nitrogen bonds, other than peptide bonds. In linear amides.	1	
EC:3.5.1.118	Gamma-glutamyl hercynylcysteine S-oxide hydrolase.	1	
EC:3.5.1.18	Succinyl-diaminopimelate desuccinylase.	2	
EC:3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing).	2	
EC:3.5.2.3	Dihydroorotase.	1	
EC:3.5.3.11	Agmatinase.	1	
EC:3.5.4.13	dCTP deaminase.	1	
EC:3.5.4.16	GTP cyclohydrolase I.	1	
EC:3.5.4.29	GTP cyclohydrolase IIa.	1	
EC:3.5.4.5	Cytidine deaminase.	1	
EC:3.6.1.1	Inorganic diphosphatase.	1	
EC:3.6.1.13	ADP-ribose diphosphatase.	1	
EC:3.6.1.15	Nucleoside-triphosphate phosphatase.	1	
EC:3.6.1.23	dUTP diphosphatase.	1	
EC:3.6.1.27	Undecaprenyl-diphosphate phosphatase.	1	
EC:3.6.1.31	Phosphoribosyl-ATP diphosphatase.	1	
EC:3.6.1.66	XTP/dITP diphosphatase.	1	
EC:3.6.1.7	Acylphosphatase.	1	
EC:3.6.3.-	Hydrolases. Acting on acid anhydrides. Acting on acid anhydrides; catalyzing transmembrane movement of substances.	4	
EC:3.6.3.14	H(+)-transporting two-sector ATPase.	2	
EC:3.6.3.16	Arsenite-transporting ATPase.	2	
EC:3.6.3.17	Monosaccharide-transporting ATPase.	2	
EC:3.6.3.27	Phosphate-transporting ATPase.	1	
EC:3.6.3.29	Molybdate-transporting ATPase.	1	
EC:3.6.3.3	Cadmium-exporting ATPase.	1	
EC:3.6.3.34	Iron-chelate-transporting ATPase.	1	
EC:3.6.3.4	Cu(2+)-exporting ATPase.	1	
EC:3.6.3.41	Heme-transporting ATPase.	1	
EC:3.6.3.5	Zinc-exporting ATPase.	1	
EC:3.6.3.54	Cu(+) exporting ATPase.	1	
EC:3.6.3.55	Tungstate-importing ATPase.	2	
EC:3.6.3.8	Calcium-transporting ATPase.	1	
EC:3.6.4.-	Hydrolases. Acting on acid anhydrides. Acting on ATP; involved in cellular and subcellular movement.	6	
EC:3.6.4.12	DNA helicase.	3	
EC:4.1.1.11	Aspartate 1-decarboxylase.	1	
EC:4.1.1.23	Orotidine-5'-phosphate decarboxylase.	1	
EC:4.1.1.25	Tyrosine decarboxylase.	1	
EC:4.1.1.31	Phosphoenolpyruvate carboxylase.	1	
EC:4.1.1.36	Phosphopantothenoylcysteine decarboxylase.	1	
EC:4.1.1.39	Ribulose-bisphosphate carboxylase.	1	
EC:4.1.1.48	Indole-3-glycerol-phosphate synthase.	1	
EC:4.1.1.50	Adenosylmethionine decarboxylase.	2	
EC:4.1.1.81	Threonine-phosphate decarboxylase.	1	
EC:4.1.1.98	4-hydroxy-3-polyprenylbenzoate decarboxylase.	2	
EC:4.1.2.13	Fructose-bisphosphate aldolase.	1	
EC:4.1.2.17	L-fuculose-phosphate aldolase.	1	
EC:4.1.2.4	Deoxyribose-phosphate aldolase.	1	
EC:4.1.2.43	3-hexulose-6-phosphate synthase.	1	
EC:4.1.2.50	6-carboxytetrahydropterin synthase.	2	
EC:4.1.3.-	Lyases. Carbon-carbon lyases. Oxo-acid-lyases.	1	
EC:4.1.3.27	Anthranilate synthase.	2	
EC:4.1.3.44	tRNA 4-demethylwyosine synthase (AdoMet-dependent).	1	
EC:4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase.	1	
EC:4.1.99.17	Phosphomethylpyrimidine synthase.	1	
EC:4.1.99.18	Cyclic pyranopterin phosphate synthase.	2	
EC:4.2.1.10	3-dehydroquinate dehydratase.	1	
EC:4.2.1.11	Phosphopyruvate hydratase.	1	
EC:4.2.1.17	Enoyl-CoA hydratase.	1	
EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase.	1	
EC:4.2.1.2	Fumarate hydratase.	2	
EC:4.2.1.20	Tryptophan synthase.	3	
EC:4.2.1.22	Cystathionine beta-synthase.	1	
EC:4.2.1.24	Porphobilinogen synthase.	1	
EC:4.2.1.33	3-isopropylmalate dehydratase.	4	
EC:4.2.1.35	(R)-2-methylmalate dehydratase.	4	
EC:4.2.1.51	Prephenate dehydratase.	1	
EC:4.2.1.75	Uroporphyrinogen-III synthase.	1	
EC:4.2.1.9	Dihydroxy-acid dehydratase.	1	
EC:4.2.3.1	Threonine synthase.	1	
EC:4.2.3.12	6-pyruvoyltetrahydropterin synthase.	2	
EC:4.2.3.4	3-dehydroquinate synthase.	1	
EC:4.2.3.5	Chorismate synthase.	1	
EC:4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	4	
EC:4.3.2.1	Argininosuccinate lyase.	1	
EC:4.3.2.2	Adenylosuccinate lyase.	1	
EC:4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing).	2	
EC:4.3.99.3	7-carboxy-7-deazaguanine synthase.	1	
EC:4.4.1.16	Selenocysteine lyase.	1	
EC:4.6.1.1	Adenylate cyclase.	1	
EC:4.99.1.4	Sirohydrochlorin ferrochelatase.	1	
EC:5.1.3.2	UDP-glucose 4-epimerase.	1	
EC:5.1.99.6	NAD(P)H-hydrate epimerase.	1	
EC:5.2.1.8	Peptidylprolyl isomerase.	1	
EC:5.3.1.1	Triose-phosphate isomerase.	1	
EC:5.3.1.16	1-(5-phosphoribosyl)-5- ((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase.	1	
EC:5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase.	1	
EC:5.3.1.24	Phosphoribosylanthranilate isomerase.	1	
EC:5.3.1.27	6-phospho-3-hexuloisomerase.	1	
EC:5.3.1.29	Ribose 1,5-bisphosphate isomerase.	2	
EC:5.3.1.6	Ribose-5-phosphate isomerase.	1	
EC:5.3.1.8	Mannose-6-phosphate isomerase.	1	
EC:5.3.1.9	Glucose-6-phosphate isomerase.	1	
EC:5.3.3.2	Isopentenyl-diphosphate Delta-isomerase.	1	
EC:5.4.2.12	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent).	1	
EC:5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent).	1	
EC:5.4.2.8	Phosphomannomutase.	1	
EC:5.4.3.2	Lysine 2,3-aminomutase.	1	
EC:5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase.	1	
EC:5.4.99.-	Isomerases. Intramolecular transferases. Transferring other groups.	2	
EC:5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase.	1	
EC:5.4.99.27	tRNA pseudouridine(13) synthase.	1	
EC:5.4.99.5	Chorismate mutase.	2	
EC:5.5.1.4	Inositol-3-phosphate synthase.	1	
EC:5.99.1.2	DNA topoisomerase.	1	
EC:5.99.1.3	DNA topoisomerase (ATP-hydrolyzing).	4	
EC:6.1.1.1	Tyrosine--tRNA ligase.	1	
EC:6.1.1.10	Methionine--tRNA ligase.	1	
EC:6.1.1.11	Serine--tRNA ligase.	1	
EC:6.1.1.12	Aspartate--tRNA ligase.	1	
EC:6.1.1.14	Glycine--tRNA ligase.	1	
EC:6.1.1.15	Proline--tRNA ligase.	1	
EC:6.1.1.16	Cysteine--tRNA ligase.	1	
EC:6.1.1.17	Glutamate--tRNA ligase.	1	
EC:6.1.1.19	Arginine--tRNA ligase.	1	
EC:6.1.1.2	Tryptophan--tRNA ligase.	1	
EC:6.1.1.20	Phenylalanine--tRNA ligase.	2	
EC:6.1.1.21	Histidine--tRNA ligase.	1	
EC:6.1.1.3	Threonine--tRNA ligase.	1	
EC:6.1.1.4	Leucine--tRNA ligase.	1	
EC:6.1.1.5	Isoleucine--tRNA ligase.	1	
EC:6.1.1.6	Lysine--tRNA ligase.	1	
EC:6.1.1.7	Alanine--tRNA ligase.	1	
EC:6.1.1.9	Valine--tRNA ligase.	1	
EC:6.2.1.1	Acetate--CoA ligase.	1	
EC:6.2.1.13	Acetate--CoA ligase (ADP-forming).	1	
EC:6.2.1.3	Long-chain-fatty-acid--CoA ligase.	3	
EC:6.2.1.5	Succinate--CoA ligase (ADP-forming).	2	
EC:6.3.1.10	Adenosylcobinamide-phosphate synthase.	1	
EC:6.3.1.2	Glutamate--ammonia ligase.	1	
EC:6.3.1.5	NAD(+) synthase.	1	
EC:6.3.2.-	Ligases. Forming carbon-nitrogen bonds. Acid--amino-acid ligases (peptide synthases).	2	
EC:6.3.2.36	4-phosphopantoate--beta-alanine ligase.	1	
EC:6.3.2.43	[Lysine-biosynthesis-protein LysW]--L-2-aminoadipate ligase.	1	
EC:6.3.2.5	Phosphopantothenate--cysteine ligase.	1	
EC:6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase.	1	
EC:6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase.	1	
EC:6.3.3.2	5-formyltetrahydrofolate cyclo-ligase.	1	
EC:6.3.4.13	Phosphoribosylamine--glycine ligase.	1	
EC:6.3.4.14	Biotin carboxylase.	1	
EC:6.3.4.15	Biotin--[acetyl-CoA-carboxylase] ligase.	1	
EC:6.3.4.2	CTP synthase (glutamine hydrolyzing).	1	
EC:6.3.4.20	7-cyano-7-deazaguanine synthase.	1	
EC:6.3.4.21	Nicotinate phosphoribosyltransferase.	1	
EC:6.3.4.22	tRNA(Ile)(2)-agmatinylcytidine synthase.	1	
EC:6.3.4.23	Formate--phosphoribosylaminoimidazolecarboxamide ligase.	2	
EC:6.3.4.4	Adenylosuccinate synthase.	1	
EC:6.3.4.5	Argininosuccinate synthase.	1	
EC:6.3.5.2	GMP synthase (glutamine-hydrolyzing).	1	
EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase.	3	
EC:6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing).	2	
EC:6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing).	3	
EC:6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing).	5	
EC:6.4.1.2	Acetyl-CoA carboxylase.	1	
EC:6.5.1.-	Ligases. Forming phosphoric ester bonds. Forming phosphoric ester bonds.	1	
EC:6.5.1.1	DNA ligase (ATP).	2	
EC:6.5.1.3	RNA ligase (ATP).	1	
EC:6.5.1.4	RNA 3'-terminal-phosphate cyclase (ATP).	1	
EC:6.5.1.6	DNA ligase (ATP or NAD(+)).	1	
EC:6.5.1.7	DNA ligase (ATP, ADP or GTP).	1	
EC:6.6.1.1	Magnesium chelatase.	1	
