Enzyme ID	Enzyme Name	Gene Count	
EC:1.14.14.1	Unspecific monooxygenase.	4	
EC:1.14.14.12	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase.	1	
EC:1.14.14.5	Alkanesulfonate monooxygenase.	3	
EC:1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase.	11	
EC:1.14.15.12	Pimeloyl-[acyl-carrier protein] synthase.	1	
EC:1.14.15.3	Alkane 1-monooxygenase.	3	
EC:1.14.15.7	Choline monooxygenase.	33	
EC:1.14.16.1	Phenylalanine 4-monooxygenase.	5	
EC:1.14.18.1	Tyrosinase.	2	
EC:1.14.18.3	Methane monooxygenase (particulate).	2	
EC:1.14.19.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.	7	
EC:1.14.19.1	Stearoyl-CoA 9-desaturase.	29	
EC:1.14.19.3	Acyl-CoA 6-desaturase.	1	
EC:1.14.19.9	Tryptophan 7-halogenase.	2	
EC:1.14.99.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). Miscellaneous.	1	
EC:1.14.99.29	Deoxyhypusine monooxygenase.	3	
EC:1.14.99.3	Heme oxygenase (biliverdin-producing).	1	
EC:1.15.1.1	Superoxide dismutase.	36	
EC:1.16.1.3	Aquacobalamin reductase.	1	
EC:1.16.1.8	[Methionine synthase] reductase.	1	
EC:1.16.3.1	Ferroxidase.	23	
EC:1.16.3.2	Bacterial non-heme ferritin.	5	
EC:1.17.1.1	CDP-4-dehydro-6-deoxyglucose reductase.	2	
EC:1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.	45	
EC:1.17.1.4	Xanthine dehydrogenase.	42	
EC:1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase.	47	
EC:1.17.4.1	Ribonucleoside-diphosphate reductase.	180	
EC:1.17.4.2	Ribonucleoside-triphosphate reductase.	4	
EC:1.17.7.1	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin).	53	
EC:1.17.99.6	Epoxyqueuosine reductase.	13	
EC:1.18.1.2	Ferredoxin--NADP(+) reductase.	35	
EC:1.18.1.3	Ferredoxin--NAD(+) reductase.	8	
EC:1.18.1.7	Ferredoxin--NAD(P)(+) reductase (naphthalene dioxygenase ferredoxin- specific).	2	
EC:1.2.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors.	3	
EC:1.2.1.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors. With NAD(+) or NADP(+) as acceptor.	21	
EC:1.2.1.10	Acetaldehyde dehydrogenase (acetylating).	10	
EC:1.2.1.11	Aspartate-semialdehyde dehydrogenase.	47	
EC:1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).	46	
EC:1.2.1.16	Succinate-semialdehyde dehydrogenase (NAD(P)(+)).	57	
EC:1.2.1.18	Malonate-semialdehyde dehydrogenase (acetylating).	41	
EC:1.2.1.19	Aminobutyraldehyde dehydrogenase.	13	
EC:1.2.1.2	Formate dehydrogenase.	113	
EC:1.2.1.21	Glycolaldehyde dehydrogenase.	1	
EC:1.2.1.28	Benzaldehyde dehydrogenase (NAD(+)).	1	
EC:1.2.1.3	Aldehyde dehydrogenase (NAD(+)).	57	
EC:1.2.1.32	Aminomuconate-semialdehyde dehydrogenase.	4	
EC:1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase.	40	
EC:1.2.1.39	Phenylacetaldehyde dehydrogenase.	1	
EC:1.2.1.4	Aldehyde dehydrogenase (NADP(+)).	5	
EC:1.2.1.41	Glutamate-5-semialdehyde dehydrogenase.	35	
EC:1.2.1.43	Formate dehydrogenase (NADP(+)).	5	
EC:1.2.1.5	Aldehyde dehydrogenase (NAD(P)(+)).	1	
EC:1.2.1.59	Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating).	5	
EC:1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase.	14	
EC:1.2.1.68	Coniferyl-aldehyde dehydrogenase.	2	
EC:1.2.1.70	Glutamyl-tRNA reductase.	20	
EC:1.2.1.71	Succinylglutamate-semialdehyde dehydrogenase.	7	
EC:1.2.1.76	Succinate-semialdehyde dehydrogenase (acetylating).	2	
EC:1.2.1.8	Betaine-aldehyde dehydrogenase.	16	
EC:1.2.1.80	Long-chain acyl-[acyl-carrier-protein] reductase.	1	
EC:1.2.1.81	Sulfoacetaldehyde dehydrogenase (acylating).	10	
EC:1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase.	70	
EC:1.2.1.9	Glyceraldehyde-3-phosphate dehydrogenase (NADP(+)).	2	
EC:1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase.	3	
EC:1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring).	148	
EC:1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring).	103	
EC:1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring).	30	
EC:1.2.5.1	Pyruvate dehydrogenase (quinone).	1	
EC:1.2.7.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors. With an iron-sulfur protein as acceptor.	1	
EC:1.2.7.3	2-oxoglutarate synthase.	57	
EC:1.2.7.8	Indolepyruvate ferredoxin oxidoreductase.	47	
EC:1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).	140	
EC:1.2.99.5	Formylmethanofuran dehydrogenase.	7	
EC:1.20.4.1	Arsenate reductase (glutaredoxin).	17	
EC:1.20.9.1	Arsenate reductase (azurin).	2	
EC:1.21.4.1	D-proline reductase (dithiol).	1	
EC:1.21.98.1	Cyclic dehypoxanthinyl futalosine synthase.	12	
EC:1.3.1.1	Dihydrouracil dehydrogenase (NAD(+)).	9	
EC:1.3.1.10	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific).	44	
EC:1.3.1.101	2,3-bis-O-geranylgeranyl-sn-glycerol 1-phosphate reductase (NAD(P)H).	3	
EC:1.3.1.106	Cobalt-precorrin-6A reductase.	8	
EC:1.3.1.12	Prephenate dehydrogenase.	18	
EC:1.3.1.14	Dihydroorotate dehydrogenase (NAD(+)).	7	
EC:1.3.1.22	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP(+)).	2	
EC:1.3.1.32	Maleylacetate reductase.	3	
EC:1.3.1.33	Protochlorophyllide reductase.	8	
EC:1.3.1.34	2,4-dienoyl-CoA reductase (NADPH).	5	
EC:1.3.1.44	Trans-2-enoyl-CoA reductase (NAD(+)).	5	
EC:1.3.1.64	Phthalate 4,5-cis-dihydrodiol dehydrogenase.	1	
EC:1.3.1.72	Delta(24)-sterol reductase.	5	
EC:1.3.1.74	2-alkenal reductase (NAD(P)(+)).	4	
EC:1.3.1.75	Divinyl chlorophyllide a 8-vinyl-reductase.	2	
EC:1.3.1.76	Precorrin-2 dehydrogenase.	17	
EC:1.3.1.78	Arogenate dehydrogenase (NADP(+)).	1	
EC:1.3.1.83	Geranylgeranyl diphosphate reductase.	2	
EC:1.3.1.85	Crotonyl-CoA carboxylase/reductase.	11	
EC:1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH).	4	
EC:1.3.1.98	UDP-N-acetylmuramate dehydrogenase.	26	
EC:1.3.3.11	Pyrroloquinoline-quinone synthase.	4	
EC:1.3.3.3	Coproporphyrinogen oxidase.	23	
EC:1.3.3.4	Protoporphyrinogen oxidase.	4	
EC:1.3.5.1	Succinate dehydrogenase (quinone).	131	
EC:1.3.5.2	Dihydroorotate dehydrogenase (quinone).	46	
EC:1.3.5.4	Fumarate reductase (quinol).	7	
EC:1.3.5.5	15-cis-phytoene desaturase.	1	
EC:1.3.5.6	9,9'-di-cis-zeta-carotene desaturase.	3	
EC:1.3.7.2	15,16-dihydrobiliverdin:ferredoxin oxidoreductase.	1	
EC:1.3.7.3	Phycoerythrobilin:ferredoxin oxidoreductase.	1	
EC:1.3.7.5	Phycocyanobilin:ferredoxin oxidoreductase.	2	
EC:1.3.7.7	Ferredoxin:protochlorophyllide reductase (ATP-dependent).	4	
EC:1.3.7.9	4-hydroxybenzoyl-CoA reductase.	1	
EC:1.3.8.1	Short-chain acyl-CoA dehydrogenase.	19	
EC:1.3.8.4	Isovaleryl-CoA dehydrogenase.	27	
EC:1.3.8.6	Glutaryl-CoA dehydrogenase (ETF).	33	
EC:1.3.8.7	Medium-chain acyl-CoA dehydrogenase.	67	
EC:1.3.8.8	Long-chain-acyl-CoA dehydrogenase.	1	
EC:1.3.98.1	Dihydroorotate oxidase (fumarate).	2	
EC:1.3.99.-	Oxidoreductases. Acting on the CH-CH group of donors. With other acceptors.	5	
EC:1.3.99.16	Isoquinoline 1-oxidoreductase.	38	
EC:1.3.99.22	Coproporphyrinogen dehydrogenase.	51	
EC:1.3.99.26	All-trans-zeta-carotene desaturase.	8	
EC:1.3.99.35	Chlorophyllide a reductase.	1	
EC:1.3.99.5	3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor).	1	
EC:1.4.1.1	Alanine dehydrogenase.	44	
EC:1.4.1.13	Glutamate synthase (NADPH).	169	
EC:1.4.1.2	Glutamate dehydrogenase.	7	
EC:1.4.1.21	Aspartate dehydrogenase.	7	
EC:1.4.1.24	3-dehydroquinate synthase II.	2	
EC:1.4.1.3	Glutamate dehydrogenase (NAD(P)(+)).	21	
EC:1.4.1.4	Glutamate dehydrogenase (NADP(+)).	13	
EC:1.4.1.9	Leucine dehydrogenase.	8	
EC:1.4.3.-	Oxidoreductases. Acting on the CH-NH(2) group of donors. With oxygen as acceptor.	19	
EC:1.4.3.16	L-aspartate oxidase.	24	
EC:1.4.3.19	Glycine oxidase.	25	
EC:1.4.3.21	Primary-amine oxidase.	2	
EC:1.4.3.3	D-amino-acid oxidase.	1	
EC:1.4.3.4	Monoamine oxidase.	7	
EC:1.4.3.5	Pyridoxal 5'-phosphate synthase.	36	
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring).	111	
EC:1.4.7.1	Glutamate synthase (ferredoxin).	15	
EC:1.4.9.1	Methylamine dehydrogenase (amicyanin).	4	
EC:1.4.99.1	D-arginine dehydrogenase.	28	
EC:1.5.-	Oxidoreductases. Acting on the CH-NH group of donors.	2	
EC:1.5.1.-	Oxidoreductases. Acting on the CH-NH group of donors. With NAD(+) or NADP(+) as acceptor.	2	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	40	
EC:1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H).	30	
EC:1.5.1.21	1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (NADPH).	18	
EC:1.5.1.28	Opine dehydrogenase.	3	
EC:1.5.1.3	Dihydrofolate reductase.	21	
EC:1.5.1.33	Pteridine reductase.	11	
EC:1.5.1.39	FMN reductase (NAD(P)H).	2	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	51	
EC:1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming).	5	
EC:1.5.3.-	Oxidoreductases. Acting on the CH-NH group of donors. With oxygen as acceptor.	2	
EC:1.5.3.1	Sarcosine oxidase.	146	
EC:1.5.3.19	4-methylaminobutanoate oxidase (formaldehyde-forming).	66	
EC:1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	47	
EC:1.5.8.1	Dimethylamine dehydrogenase.	9	
EC:1.5.8.3	Sarcosine dehydrogenase.	1	
EC:1.5.8.4	Dimethylglycine dehydrogenase.	160	
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase.	4	
EC:1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific).	1	
EC:1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific).	78	
EC:1.6.5.-	Oxidoreductases. Acting on NADH or NADPH. With a quinone or similar compound as acceptor.	19	
EC:1.6.5.2	NAD(P)H dehydrogenase (quinone).	3	
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating).	656	
EC:1.6.5.5	NADPH:quinone reductase.	69	
EC:1.6.5.9	NADH:ubiquinone reductase (non-electrogenic).	2	
EC:1.6.99.1	NADPH dehydrogenase.	3	
EC:1.6.99.3	NADH dehydrogenase.	47	
EC:1.7.1.13	PreQ(1) synthase.	8	
EC:1.7.1.15	Nitrite reductase (NADH).	7	
EC:1.7.1.7	GMP reductase.	1	
EC:1.7.2.1	Nitrite reductase (NO-forming).	6	
EC:1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming).	1	
EC:1.7.2.3	Trimethylamine-N-oxide reductase (cytochrome c).	1	
EC:1.7.7.1	Ferredoxin--nitrite reductase.	2	
EC:1.7.7.2	Ferredoxin--nitrate reductase.	2	
EC:1.7.99.4	Nitrate reductase.	24	
EC:1.8.-	Oxidoreductases. Acting on a sulfur group of donors.	41	
EC:1.8.1.2	Assimilatory sulfite reductase (NADPH).	47	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	65	
EC:1.8.1.7	Glutathione-disulfide reductase.	33	
EC:1.8.1.8	Protein-disulfide reductase.	28	
EC:1.8.1.9	Thioredoxin-disulfide reductase.	64	
EC:1.8.2.3	Sulfide-cytochrome-c reductase (flavocytochrome c).	2	
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase.	46	
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase.	35	
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).	10	
EC:1.8.4.9	Adenylyl-sulfate reductase (glutathione).	1	
EC:1.8.5.-	Oxidoreductases. Acting on a sulfur group of donors. With a quinone or similar compound as acceptor.	3	
EC:1.8.7.1	Assimilatory sulfite reductase (ferredoxin).	12	
EC:1.8.7.2	Ferredoxin:thioredoxin reductase.	1	
EC:1.8.99.1	Deleted entry.	3	
EC:1.9.3.1	Cytochrome-c oxidase.	190	
EC:2.-	Transferases.	33	
EC:2.1.1.-	Transferases. Transferring one-carbon groups. Methyltransferases.	52	
EC:2.1.1.10	Homocysteine S-methyltransferase.	2	
EC:2.1.1.104	Caffeoyl-CoA O-methyltransferase.	1	
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase.	23	
EC:2.1.1.11	Magnesium protoporphyrin IX methyltransferase.	1	
EC:2.1.1.113	Site-specific DNA-methyltransferase (cytosine-N(4)-specific).	42	
EC:2.1.1.13	Methionine synthase.	52	
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase.	9	
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase.	23	
EC:2.1.1.132	Precorrin-6B C(5,15)-methyltransferase (decarboxylating).	9	
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase.	10	
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	25	
EC:2.1.1.144	Trans-aconitate 2-methyltransferase.	3	
EC:2.1.1.148	Thymidylate synthase (FAD).	14	
EC:2.1.1.163	Demethylmenaquinone methyltransferase.	28	
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase.	19	
EC:2.1.1.168	21S rRNA (uridine(2791)-2'-O)-methyltransferase.	1	
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase.	13	
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase.	26	
EC:2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase.	3	
EC:2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase.	13	
EC:2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase.	7	
EC:2.1.1.181	23S rRNA (adenine(1618)-N(6))-methyltransferase.	1	
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase.	46	
EC:2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase.	37	
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase.	8	
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase.	4	
EC:2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase.	25	
