Enzyme ID	Enzyme Name	Gene Count	
EC:1.12.1.3	Hydrogen dehydrogenase (NADP(+)).	3	
EC:1.12.99.6	Hydrogenase (acceptor).	5	
EC:1.13.11.-	Oxidoreductases. Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O(2). With incorporation of two atoms of oxygen.	1	
EC:1.13.11.1	Catechol 1,2-dioxygenase.	1	
EC:1.13.11.11	Tryptophan 2,3-dioxygenase.	1	
EC:1.13.11.2	Catechol 2,3-dioxygenase.	10	
EC:1.13.11.27	4-hydroxyphenylpyruvate dioxygenase.	3	
EC:1.13.11.3	Protocatechuate 3,4-dioxygenase.	8	
EC:1.13.11.4	Gentisate 1,2-dioxygenase.	4	
EC:1.13.11.49	Chlorite O(2)-lyase.	5	
EC:1.13.11.5	Homogentisate 1,2-dioxygenase.	9	
EC:1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase.	4	
EC:1.13.11.75	All-trans-8'-apo-beta-carotenal 15,15'-oxygenase.	1	
EC:1.13.11.79	5,6-dimethylbenzimidazole synthase.	1	
EC:1.13.11.8	Protocatechuate 4,5-dioxygenase.	1	
EC:1.13.11.9	2,5-dihydroxypyridine 5,6-dioxygenase.	6	
EC:1.13.12.16	Nitronate monooxygenase.	2	
EC:1.13.12.3	Tryptophan 2-monooxygenase.	2	
EC:1.13.99.1	Inositol oxygenase.	1	
EC:1.14.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2).	14	
EC:1.14.11.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.	15	
EC:1.14.11.1	Gamma-butyrobetaine dioxygenase.	6	
EC:1.14.11.17	Taurine dioxygenase.	14	
EC:1.14.11.18	Phytanoyl-CoA dioxygenase.	5	
EC:1.14.11.2	Procollagen-proline dioxygenase.	1	
EC:1.14.11.27	[Histone H3]-lysine-36 demethylase.	2	
EC:1.14.11.33	DNA oxidative demethylase.	1	
EC:1.14.11.47	50S ribosomal protein L16 3-hydroxylase.	1	
EC:1.14.11.8	Trimethyllysine dioxygenase.	1	
EC:1.14.12.1	Anthranilate 1,2-dioxygenase (deaminating, decarboxylating).	2	
EC:1.14.12.13	2-halobenzoate 1,2-dioxygenase.	1	
EC:1.14.12.15	Terephthalate 1,2-dioxygenase.	1	
EC:1.14.12.18	Biphenyl 2,3-dioxygenase.	1	
EC:1.14.12.7	Phthalate 4,5-dioxygenase.	1	
EC:1.14.13.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	23	
EC:1.14.13.1	Salicylate 1-monooxygenase.	6	
EC:1.14.13.107	Limonene 1,2-monooxygenase.	7	
EC:1.14.13.127	3-(3-hydroxy-phenyl)propanoic acid hydroxylase.	10	
EC:1.14.13.129	Beta-carotene 3-hydroxylase.	3	
EC:1.14.13.142	3-ketosteroid 9-alpha-monooxygenase.	1	
EC:1.14.13.148	Trimethylamine monooxygenase.	4	
EC:1.14.13.149	Phenylacetyl-CoA 1,2-epoxidase.	12	
EC:1.14.13.2	4-hydroxybenzoate 3-monooxygenase.	5	
EC:1.14.13.20	2,4-dichlorophenol 6-monooxygenase.	1	
EC:1.14.13.208	Benzoyl-CoA 2,3-epoxidase.	1	
EC:1.14.13.22	Cyclohexanone monooxygenase.	7	
EC:1.14.13.40	Anthraniloyl-CoA monooxygenase.	7	
EC:1.14.13.81	Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase.	1	
EC:1.14.13.82	Vanillate monooxygenase.	6	
EC:1.14.13.84	4-hydroxyacetophenone monooxygenase.	1	
EC:1.14.13.9	Kynurenine 3-monooxygenase.	1	
EC:1.14.14.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.	2	
EC:1.14.14.1	Unspecific monooxygenase.	2	
EC:1.14.14.18	Heme oxygenase (biliverdin-producing).	1	
EC:1.14.14.19	Steroid 17-alpha-monooxygenase.	1	
EC:1.14.14.5	Alkanesulfonate monooxygenase.	3	
EC:1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase.	6	
EC:1.14.15.13	Pulcherriminic acid synthase.	1	
EC:1.14.15.3	Alkane 1-monooxygenase.	1	
EC:1.14.15.7	Choline monooxygenase.	10	
EC:1.14.16.1	Phenylalanine 4-monooxygenase.	4	
EC:1.14.18.3	Methane monooxygenase (particulate).	2	
EC:1.14.19.-	Oxidoreductases. Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2). With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.	9	
EC:1.14.19.1	Stearoyl-CoA 9-desaturase.	10	
EC:1.14.19.9	Tryptophan 7-halogenase.	7	
EC:1.14.99.29	Deoxyhypusine monooxygenase.	2	
EC:1.14.99.39	Ammonia monooxygenase.	2	
EC:1.15.1.1	Superoxide dismutase.	25	
EC:1.16.3.1	Ferroxidase.	11	
EC:1.16.3.2	Bacterial non-heme ferritin.	6	
EC:1.17.1.1	CDP-4-dehydro-6-deoxyglucose reductase.	2	
EC:1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.	27	
EC:1.17.1.4	Xanthine dehydrogenase.	21	
EC:1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase.	29	
EC:1.17.2.1	Nicotinate dehydrogenase (cytochrome).	1	
EC:1.17.3.2	Xanthine oxidase.	1	
EC:1.17.4.1	Ribonucleoside-diphosphate reductase.	85	
EC:1.17.4.2	Ribonucleoside-triphosphate reductase.	2	
EC:1.17.7.1	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin).	13	
EC:1.17.7.3	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin).	13	
EC:1.17.99.6	Epoxyqueuosine reductase.	9	
EC:1.18.1.-	Oxidoreductases. Acting on iron-sulfur proteins as donors. With NAD(+) or NADP(+) as acceptor.	2	
EC:1.18.1.1	Rubredoxin--NAD(+) reductase.	1	
EC:1.18.1.2	Ferredoxin--NADP(+) reductase.	20	
EC:1.18.1.3	Ferredoxin--NAD(+) reductase.	4	
EC:1.18.1.7	Ferredoxin--NAD(P)(+) reductase (naphthalene dioxygenase ferredoxin- specific).	2	
EC:1.2.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors.	2	
EC:1.2.1.-	Oxidoreductases. Acting on the aldehyde or oxo group of donors. With NAD(+) or NADP(+) as acceptor.	8	
EC:1.2.1.10	Acetaldehyde dehydrogenase (acetylating).	6	
EC:1.2.1.11	Aspartate-semialdehyde dehydrogenase.	27	
EC:1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).	44	
EC:1.2.1.16	Succinate-semialdehyde dehydrogenase (NAD(P)(+)).	30	
EC:1.2.1.18	Malonate-semialdehyde dehydrogenase (acetylating).	14	
EC:1.2.1.19	Aminobutyraldehyde dehydrogenase.	2	
EC:1.2.1.2	Formate dehydrogenase.	46	
EC:1.2.1.20	Glutarate-semialdehyde dehydrogenase.	30	
EC:1.2.1.27	Methylmalonate-semialdehyde dehydrogenase (CoA acylating).	14	
EC:1.2.1.3	Aldehyde dehydrogenase (NAD(+)).	30	
EC:1.2.1.32	Aminomuconate-semialdehyde dehydrogenase.	1	
EC:1.2.1.36	Retinal dehydrogenase.	1	
EC:1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase.	23	
EC:1.2.1.39	Phenylacetaldehyde dehydrogenase.	1	
EC:1.2.1.4	Aldehyde dehydrogenase (NADP(+)).	1	
EC:1.2.1.41	Glutamate-5-semialdehyde dehydrogenase.	30	
EC:1.2.1.43	Formate dehydrogenase (NADP(+)).	6	
EC:1.2.1.5	Aldehyde dehydrogenase (NAD(P)(+)).	1	
EC:1.2.1.59	Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating).	3	
EC:1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase.	7	
EC:1.2.1.70	Glutamyl-tRNA reductase.	15	
EC:1.2.1.71	Succinylglutamate-semialdehyde dehydrogenase.	2	
EC:1.2.1.79	Succinate-semialdehyde dehydrogenase (NADP(+)).	30	
EC:1.2.1.8	Betaine-aldehyde dehydrogenase.	7	
EC:1.2.1.80	Long-chain acyl-[acyl-carrier-protein] reductase.	1	
EC:1.2.1.81	Sulfoacetaldehyde dehydrogenase (acylating).	2	
EC:1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase.	1	
EC:1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase.	21	
EC:1.2.1.9	Glyceraldehyde-3-phosphate dehydrogenase (NADP(+)).	2	
EC:1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase.	3	
EC:1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring).	95	
EC:1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring).	49	
EC:1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring).	30	
EC:1.2.7.1	Pyruvate synthase.	1	
EC:1.2.7.11	2-oxoacid oxidoreductase (ferredoxin).	32	
EC:1.2.7.3	2-oxoglutarate synthase.	32	
EC:1.2.7.5	Aldehyde ferredoxin oxidoreductase.	2	
EC:1.2.7.8	Indolepyruvate ferredoxin oxidoreductase.	30	
EC:1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).	81	
EC:1.20.4.1	Arsenate reductase (glutaredoxin).	11	
EC:1.20.9.1	Arsenate reductase (azurin).	1	
EC:1.21.4.1	D-proline reductase (dithiol).	4	
EC:1.21.98.1	Cyclic dehypoxanthinyl futalosine synthase.	10	
EC:1.3.1.-	Oxidoreductases. Acting on the CH-CH group of donors. With NAD(+) or NADP(+) as acceptor.	5	
EC:1.3.1.1	Dihydrouracil dehydrogenase (NAD(+)).	3	
EC:1.3.1.10	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific).	20	
EC:1.3.1.101	2,3-bis-O-geranylgeranyl-sn-glycerol 1-phosphate reductase (NAD(P)H).	1	
EC:1.3.1.106	Cobalt-precorrin-6A reductase.	7	
EC:1.3.1.12	Prephenate dehydrogenase.	14	
EC:1.3.1.14	Dihydroorotate dehydrogenase (NAD(+)).	2	
EC:1.3.1.21	7-dehydrocholesterol reductase.	1	
EC:1.3.1.22	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP(+)).	1	
EC:1.3.1.25	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase.	1	
EC:1.3.1.28	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase.	1	
EC:1.3.1.33	Protochlorophyllide reductase.	3	
EC:1.3.1.34	2,4-dienoyl-CoA reductase (NADPH).	6	
EC:1.3.1.43	Arogenate dehydrogenase.	3	
EC:1.3.1.44	Trans-2-enoyl-CoA reductase (NAD(+)).	7	
EC:1.3.1.54	Precorrin-6A reductase.	7	
EC:1.3.1.6	Fumarate reductase (NADH).	1	
EC:1.3.1.64	Phthalate 4,5-cis-dihydrodiol dehydrogenase.	1	
EC:1.3.1.70	Delta(14)-sterol reductase.	1	
EC:1.3.1.72	Delta(24)-sterol reductase.	3	
EC:1.3.1.74	2-alkenal reductase (NAD(P)(+)).	6	
EC:1.3.1.75	Divinyl chlorophyllide a 8-vinyl-reductase.	1	
EC:1.3.1.76	Precorrin-2 dehydrogenase.	9	
EC:1.3.1.78	Arogenate dehydrogenase (NADP(+)).	1	
EC:1.3.1.83	Geranylgeranyl diphosphate reductase.	1	
EC:1.3.1.85	Crotonyl-CoA carboxylase/reductase.	3	
EC:1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH).	29	
EC:1.3.1.98	UDP-N-acetylmuramate dehydrogenase.	19	
EC:1.3.3.11	Pyrroloquinoline-quinone synthase.	6	
EC:1.3.3.3	Coproporphyrinogen oxidase.	11	
EC:1.3.3.4	Protoporphyrinogen oxidase.	5	
EC:1.3.3.5	Bilirubin oxidase.	1	
EC:1.3.5.1	Succinate dehydrogenase (quinone).	85	
EC:1.3.5.2	Dihydroorotate dehydrogenase (quinone).	27	
EC:1.3.5.4	Fumarate reductase (quinol).	91	
EC:1.3.5.5	15-cis-phytoene desaturase.	1	
EC:1.3.5.6	9,9'-di-cis-zeta-carotene desaturase.	1	
EC:1.3.7.11	2,3-bis-O-geranylgeranyl-sn-glycero-phospholipid reductase.	1	
EC:1.3.7.2	15,16-dihydrobiliverdin:ferredoxin oxidoreductase.	1	
EC:1.3.7.3	Phycoerythrobilin:ferredoxin oxidoreductase.	1	
EC:1.3.7.5	Phycocyanobilin:ferredoxin oxidoreductase.	1	
EC:1.3.7.7	Ferredoxin:protochlorophyllide reductase (ATP-dependent).	3	
EC:1.3.7.9	4-hydroxybenzoyl-CoA reductase.	1	
EC:1.3.8.1	Short-chain acyl-CoA dehydrogenase.	10	
EC:1.3.8.12	(2S)-methylsuccinyl-CoA dehydrogenase.	5	
EC:1.3.8.4	Isovaleryl-CoA dehydrogenase.	13	
EC:1.3.8.6	Glutaryl-CoA dehydrogenase (ETF).	12	
EC:1.3.8.7	Medium-chain acyl-CoA dehydrogenase.	46	
EC:1.3.8.8	Long-chain-acyl-CoA dehydrogenase.	3	
EC:1.3.98.1	Dihydroorotate oxidase (fumarate).	1	
EC:1.3.99.-	Oxidoreductases. Acting on the CH-CH group of donors. With other acceptors.	7	
EC:1.3.99.16	Isoquinoline 1-oxidoreductase.	6	
EC:1.3.99.22	Coproporphyrinogen dehydrogenase.	20	
EC:1.3.99.26	All-trans-zeta-carotene desaturase.	7	
EC:1.3.99.27	1-hydroxycarotenoid 3,4-desaturase.	1	
EC:1.3.99.28	Phytoene desaturase (neurosporene-forming).	7	
EC:1.3.99.29	Phytoene desaturase (zeta-carotene-forming).	7	
EC:1.3.99.31	Phytoene desaturase (lycopene-forming).	7	
EC:1.3.99.32	Glutaryl-CoA dehydrogenase (acceptor).	1	
EC:1.3.99.8	2-furoyl-CoA dehydrogenase.	2	
EC:1.4.1.1	Alanine dehydrogenase.	15	
EC:1.4.1.13	Glutamate synthase (NADPH).	98	
EC:1.4.1.14	Glutamate synthase (NADH).	98	
EC:1.4.1.2	Glutamate dehydrogenase.	8	
EC:1.4.1.21	Aspartate dehydrogenase.	7	
EC:1.4.1.23	Valine dehydrogenase (NAD(+)).	1	
EC:1.4.1.24	3-dehydroquinate synthase II.	2	
EC:1.4.1.3	Glutamate dehydrogenase (NAD(P)(+)).	17	
EC:1.4.1.4	Glutamate dehydrogenase (NADP(+)).	10	
EC:1.4.1.9	Leucine dehydrogenase.	3	
EC:1.4.3.-	Oxidoreductases. Acting on the CH-NH(2) group of donors. With oxygen as acceptor.	3	
EC:1.4.3.16	L-aspartate oxidase.	14	
EC:1.4.3.19	Glycine oxidase.	15	
EC:1.4.3.21	Primary-amine oxidase.	1	
EC:1.4.3.3	D-amino-acid oxidase.	2	
EC:1.4.3.4	Monoamine oxidase.	3	
EC:1.4.3.5	Pyridoxal 5'-phosphate synthase.	15	
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring).	62	
EC:1.4.7.1	Glutamate synthase (ferredoxin).	13	
EC:1.4.9.1	Methylamine dehydrogenase (amicyanin).	5	
EC:1.4.99.-	Oxidoreductases. Acting on the CH-NH(2) group of donors. With other acceptors.	11	
EC:1.4.99.6	D-arginine dehydrogenase.	2	
EC:1.5.-	Oxidoreductases. Acting on the CH-NH group of donors.	5	
EC:1.5.1.-	Oxidoreductases. Acting on the CH-NH group of donors. With NAD(+) or NADP(+) as acceptor.	5	
EC:1.5.1.2	Pyrroline-5-carboxylate reductase.	20	
EC:1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H).	22	
EC:1.5.1.21	1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (NADPH).	6	
EC:1.5.1.3	Dihydrofolate reductase.	6	
EC:1.5.1.33	Pteridine reductase.	6	
EC:1.5.1.39	FMN reductase (NAD(P)H).	3	
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+)).	30	
EC:1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming).	3	
EC:1.5.3.-	Oxidoreductases. Acting on the CH-NH group of donors. With oxygen as acceptor.	8	
EC:1.5.3.1	Sarcosine oxidase.	82	
EC:1.5.3.14	Polyamine oxidase (propane-1,3-diamine-forming).	1	
EC:1.5.3.16	Spermine oxidase.	2	
EC:1.5.3.19	4-methylaminobutanoate oxidase (formaldehyde-forming).	23	
EC:1.5.3.7	L-pipecolate oxidase.	4	
EC:1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	22	
EC:1.5.5.2	Proline dehydrogenase.	20	
EC:1.5.8.1	Dimethylamine dehydrogenase.	5	
EC:1.5.8.2	Trimethylamine dehydrogenase.	5	
EC:1.5.8.4	Dimethylglycine dehydrogenase.	49	
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase.	2	
EC:1.5.99.12	Cytokinin dehydrogenase.	1	
EC:1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific).	2	
EC:1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific).	51	
EC:1.6.3.1	NAD(P)H oxidase (H(2)O(2)-forming).	1	
EC:1.6.4.-	Oxidoreductases. Acting on NADH or NADPH. With a disulfide as acceptor.	1	
EC:1.6.5.-	Oxidoreductases. Acting on NADH or NADPH. With a quinone or similar compound as acceptor.	22	
EC:1.6.5.2	NAD(P)H dehydrogenase (quinone).	2	
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating).	314	
EC:1.6.5.5	NADPH:quinone reductase.	28	
EC:1.6.99.3	NADH dehydrogenase.	31	
EC:1.7.1.13	PreQ(1) synthase.	6	
EC:1.7.2.1	Nitrite reductase (NO-forming).	4	
EC:1.7.7.1	Ferredoxin--nitrite reductase.	3	
EC:1.7.7.2	Ferredoxin--nitrate reductase.	1	
EC:1.7.99.4	Nitrate reductase.	6	
EC:1.8.-	Oxidoreductases. Acting on a sulfur group of donors.	13	
EC:1.8.1.2	Assimilatory sulfite reductase (NADPH).	13	
EC:1.8.1.4	Dihydrolipoyl dehydrogenase.	45	
EC:1.8.1.7	Glutathione-disulfide reductase.	14	
EC:1.8.1.8	Protein-disulfide reductase.	15	
